tf,df,tdf,indegree,outdegree,Degree,weighted-indegree,weighted-outdegree,Weighted-Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stopword
18,18,324,12,11,23,18,18,36,7,0.368293,0.385079,0.000132,No
26,26,676,16,14,30,26,26,52,7,0.356884,0.372113,0.000131,No
57,51,2907,11,26,37,57,57,114,7,0.378119,0.396138,0.000131,No
19,19,361,16,17,33,19,19,38,8,0.347912,0.363378,0.000131,No
33,32,1056,21,26,47,33,33,66,7,0.390306,0.409469,0.000131,No
7,7,49,7,5,12,7,7,14,8,0.300908,0.310007,0.000131,No
8,8,64,2,7,9,8,8,16,8,0.34272,0.356751,0.000131,No
9,9,81,7,8,15,9,9,18,8,0.342287,0.355535,0.00013,No
20,20,400,10,15,25,20,20,40,8,0.376675,0.395785,0.00013,No
13,13,169,11,8,19,13,13,26,7,0.356899,0.372907,0.00013,No
17,17,289,9,11,20,17,17,34,8,0.344965,0.358361,0.00013,No
17,17,289,16,11,27,17,17,34,8,0.340892,0.353372,0.00013,No
60,58,3480,34,28,62,60,60,120,7,0.38632,0.405216,0.00013,No
39,38,1482,12,27,39,39,39,78,7,0.403009,0.422657,0.00013,No
34,32,1088,17,11,28,34,34,68,8,0.376675,0.394774,0.00013,No
7,7,49,4,6,10,7,7,14,8,0.359797,0.376428,0.000129,No
20,20,400,10,12,22,20,20,40,7,0.37665,0.395228,0.000129,No
12,11,132,8,7,15,12,12,24,7,0.364797,0.381069,0.000129,No
11,11,121,7,7,14,11,11,22,8,0.337167,0.349042,0.000129,No
9,9,81,6,6,12,9,9,18,7,0.361359,0.376956,0.000129,No
37,35,1295,7,26,33,37,37,74,7,0.385161,0.404485,0.000129,No
33,30,990,15,26,41,33,33,66,7,0.386574,0.405664,0.000129,No
8,7,56,4,8,12,8,8,16,8,0.327738,0.339149,0.000129,No
12,12,144,10,9,19,12,12,24,8,0.365226,0.381735,0.000128,No
49,40,1960,27,23,50,49,49,98,7,0.385918,0.404985,0.000128,No
94,92,8648,37,29,66,94,94,188,7,0.386347,0.405058,0.000128,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0.000128,No
22,22,484,14,11,25,22,22,44,7,0.369169,0.386614,0.000128,No
31,30,930,10,25,35,31,31,62,8,0.375605,0.393722,0.000128,No
45,43,1935,31,22,53,45,45,90,7,0.342376,0.354353,0.000128,No
9,9,81,8,8,16,9,9,18,7,0.357595,0.373084,0.000127,No
8,8,64,7,8,15,8,8,16,7,0.342672,0.35643,0.000127,No
11,9,99,9,7,16,11,11,22,8,0.350096,0.364104,0.000127,No
7,7,49,5,5,10,7,7,14,7,0.340158,0.353622,0.000127,No
64,62,3968,18,28,46,64,64,128,7,0.380556,0.399564,0.000127,No
5,5,25,5,5,10,5,5,10,8,0.346781,0.360747,0.000127,No
14,14,196,10,11,21,14,14,28,8,0.360954,0.377403,0.000127,No
25,24,600,7,11,18,25,25,50,8,0.359145,0.374785,0.000127,No
17,17,289,9,15,24,17,17,34,7,0.372897,0.390816,0.000127,No
50,47,2350,20,4,24,50,50,100,7,0.334772,0.346404,0.000127,No
27,27,729,9,21,30,27,27,54,7,0.373011,0.39087,0.000127,No
73,70,5110,31,32,63,73,73,146,8,0.347678,0.362382,0.000126,No
12,12,144,5,12,17,12,12,24,7,0.359721,0.374987,0.000126,No
8,8,64,7,6,13,8,8,16,7,0.364454,0.381224,0.000126,No
9,8,72,4,8,12,9,9,18,8,0.358964,0.375647,0.000126,No
45,44,1980,12,28,40,45,45,90,7,0.388025,0.407355,0.000126,No
54,54,2916,24,26,50,54,54,108,7,0.392028,0.411141,0.000126,No
52,51,2652,27,23,50,52,52,104,7,0.374394,0.392546,0.000125,No
7,7,49,6,6,12,7,7,14,8,0.367159,0.384592,0.000125,No
16,15,240,8,14,22,16,16,32,7,0.367959,0.384495,0.000125,No
97,97,9409,39,52,91,97,97,194,7,0.406436,0.426149,0.000125,No
44,41,1804,19,27,46,44,44,88,7,0.387399,0.406545,0.000125,No
16,15,240,10,6,16,16,16,32,7,0.351561,0.366414,0.000125,No
30,30,900,16,13,29,30,30,60,8,0.352367,0.366878,0.000125,No
27,26,702,18,12,30,27,27,54,8,0.353271,0.368317,0.000125,No
7,7,49,4,7,11,7,7,14,7,0.343652,0.356678,0.000125,No
20,20,400,4,16,20,20,20,40,8,0.359509,0.37559,0.000125,No
17,17,289,16,15,31,17,17,34,8,0.362587,0.379027,0.000125,No
10,10,100,5,8,13,10,10,20,8,0.34544,0.358509,0.000124,No
13,13,169,6,9,15,13,13,26,7,0.367025,0.38384,0.000124,No
26,19,494,10,24,34,26,26,52,7,0.375539,0.393507,0.000124,No
82,82,6724,14,38,52,82,82,164,7,0.385169,0.404133,0.000124,No
51,49,2499,16,22,38,51,51,102,7,0.383973,0.403027,0.000124,No
13,13,169,9,9,18,13,13,26,7,0.369553,0.386278,0.000124,No
12,12,144,4,7,11,12,12,24,8,0.34217,0.35494,0.000124,No
37,37,1369,21,8,29,37,37,74,7,0.352134,0.367413,0.000124,No
29,26,754,15,21,36,29,29,58,7,0.364399,0.381345,0.000123,yes
16,16,256,10,13,23,16,16,32,7,0.351604,0.366133,0.000123,No
5,5,25,3,5,8,5,5,10,8,0.3185,0.328655,0.000123,No
7,7,49,4,7,11,7,7,14,8,0.342589,0.354739,0.000123,No
6,6,36,3,5,8,6,6,12,8,0.339982,0.353472,0.000123,No
43,43,1849,6,29,35,43,43,86,8,0.38836,0.40774,0.000123,No
29,29,841,25,13,38,29,29,58,8,0.318595,0.325903,0.000123,No
4,4,16,3,3,6,4,4,8,8,0.323481,0.33454,0.000123,No
18,17,306,7,12,19,18,18,36,7,0.373893,0.391471,0.000123,No
6,6,36,4,6,10,6,6,12,8,0.344686,0.358099,0.000123,No
43,42,1806,20,30,50,43,43,86,8,0.387276,0.40681,0.000123,No
5,5,25,5,5,10,5,5,10,8,0.3113,0.319027,0.000122,No
51,50,2550,12,28,40,51,51,102,7,0.387171,0.406156,0.000122,No
22,22,484,14,14,28,22,22,44,8,0.35818,0.373833,0.000122,No
4,4,16,3,3,6,4,4,8,8,0.339975,0.352282,0.000122,No
12,11,132,5,7,12,12,12,24,7,0.342968,0.356365,0.000122,No
19,17,323,9,15,24,19,19,38,7,0.371403,0.38842,0.000122,No
5,5,25,3,5,8,5,5,10,8,0.321228,0.329497,0.000122,No
4,4,16,4,3,7,4,4,8,8,0.352025,0.36633,0.000122,No
9,9,81,8,7,15,9,9,18,8,0.305285,0.312025,0.000122,No
12,11,132,10,5,15,12,12,24,7,0.33827,0.349756,0.000122,No
7,7,49,4,6,10,7,7,14,7,0.338989,0.350729,0.000122,No
42,34,1428,7,27,34,42,42,84,7,0.386548,0.405319,0.000122,No
14,14,196,4,7,11,14,14,28,7,0.355701,0.370454,0.000121,No
8,8,64,5,5,10,8,8,16,8,0.331475,0.343965,0.000121,No
9,9,81,8,8,16,9,9,18,8,0.349287,0.363105,0.000121,No
9,9,81,8,8,16,9,9,18,7,0.352279,0.36625,0.000121,No
10,10,100,4,7,11,10,10,20,7,0.346746,0.361265,0.000121,No
4,3,12,3,4,7,4,4,8,8,0.343686,0.357039,0.000121,No
5,5,25,5,5,10,5,5,10,8,0.347997,0.361134,0.000121,No
9,9,81,7,7,14,9,9,18,8,0.334615,0.347491,0.000121,No
44,31,1364,9,23,32,44,44,88,7,0.389451,0.408792,0.000121,No
59,58,3422,31,30,61,59,59,118,7,0.372986,0.390492,0.000121,No
10,10,100,7,6,13,10,10,20,8,0.334982,0.345598,0.000121,No
5,5,25,4,5,9,5,5,10,8,0.320999,0.329076,0.00012,No
2,2,4,2,2,4,2,2,4,8,0.292315,0.300626,0.00012,No
29,25,725,19,16,35,29,29,58,7,0.376235,0.394587,0.00012,No
6,6,36,6,6,12,6,6,12,8,0.31423,0.321216,0.00012,No
35,35,1225,17,21,38,35,35,70,7,0.35539,0.371521,0.00012,No
2,2,4,2,2,4,2,2,4,8,0.27878,0.28832,0.00012,No
8,8,64,8,8,16,8,8,16,7,0.308431,0.316462,0.00012,No
2,2,4,2,2,4,2,2,4,7,0.327857,0.338574,0.00012,No
61,52,3172,15,29,44,61,61,122,7,0.393538,0.413253,0.00012,No
72,69,4968,5,48,53,72,72,144,7,0.404778,0.425095,0.00012,No
47,40,1880,10,27,37,47,47,94,7,0.385666,0.404454,0.00012,No
8,7,56,5,7,12,8,8,16,8,0.325468,0.334508,0.00012,No
6,4,24,5,5,10,6,6,12,7,0.332444,0.343451,0.000119,No
19,19,361,9,14,23,19,19,38,7,0.350542,0.364982,0.000119,No
220,214,47080,12,39,51,220,220,440,8,0.387558,0.406614,0.000119,No
14,14,196,8,7,15,14,14,28,8,0.338612,0.350749,0.000119,No
10,10,100,7,5,12,10,10,20,7,0.359403,0.375543,0.000119,No
13,13,169,8,7,15,13,13,26,8,0.363313,0.380603,0.000119,No
2,2,4,2,2,4,2,2,4,8,0.339941,0.352224,0.000119,No
7,7,49,6,5,11,7,7,14,8,0.330608,0.341386,0.000119,No
8,8,64,2,7,9,8,8,16,7,0.360047,0.376722,0.000119,No
8,6,48,6,5,11,8,8,16,8,0.352083,0.36682,0.000119,No
6,6,36,6,5,11,6,6,12,7,0.350478,0.364567,0.000119,No
3,3,9,3,3,6,3,3,6,8,0.348922,0.365083,0.000119,No
5,5,25,4,3,7,5,5,10,7,0.342239,0.354912,0.000119,No
7,7,49,5,4,9,7,7,14,7,0.330077,0.340615,0.000119,No
2,2,4,2,2,4,2,2,4,9,0.235527,0.239462,0.000119,No
6,6,36,4,6,10,6,6,12,8,0.351264,0.365656,0.000119,No
3,3,9,3,3,6,3,3,6,8,0.294515,0.301691,0.000119,No
67,66,4422,37,37,74,67,67,134,7,0.388617,0.407745,0.000119,No
50,46,2300,10,21,31,50,50,100,7,0.379938,0.398076,0.000119,No
6,5,30,6,5,11,6,6,12,7,0.330903,0.341771,0.000119,No
35,35,1225,15,21,36,35,35,70,7,0.386137,0.405005,0.000119,No
13,12,156,2,13,15,13,13,26,7,0.33829,0.35113,0.000119,No
3,3,9,3,3,6,3,3,6,7,0.320751,0.329153,0.000119,No
6,6,36,4,4,8,6,6,12,8,0.328097,0.337083,0.000118,No
4,4,16,4,4,8,4,4,8,8,0.340579,0.352837,0.000118,No
12,11,132,11,6,17,12,12,24,8,0.345755,0.359419,0.000118,No
2,2,4,2,2,4,2,2,4,8,0.243618,0.24796,0.000118,No
5,5,25,3,2,5,5,5,10,8,0.28109,0.288117,0.000118,No
15,15,225,6,10,16,15,15,30,8,0.351026,0.36455,0.000118,No
59,58,3422,11,27,38,59,59,118,8,0.382536,0.401082,0.000118,No
8,8,64,6,5,11,8,8,16,8,0.309297,0.318899,0.000118,No
10,10,100,8,8,16,10,10,20,8,0.338042,0.349698,0.000118,No
3,3,9,2,2,4,3,3,6,9,0.244333,0.24865,0.000118,No
8,8,64,8,7,15,8,8,16,7,0.359388,0.374571,0.000118,No
7,7,49,3,5,8,7,7,14,8,0.319646,0.327379,0.000118,No
77,69,5313,23,33,56,77,77,154,7,0.401993,0.421533,0.000118,No
8,8,64,4,5,9,8,8,16,8,0.346647,0.360519,0.000118,No
6,6,36,6,6,12,6,6,12,8,0.354151,0.369859,0.000118,No
9,9,81,4,6,10,9,9,18,8,0.327681,0.338661,0.000118,No
5,5,25,4,4,8,5,5,10,8,0.332586,0.344156,0.000118,No
9,9,81,5,4,9,9,9,18,7,0.335154,0.346072,0.000118,No
72,71,5112,29,31,60,72,72,144,7,0.387285,0.40627,0.000118,No
12,12,144,7,6,13,12,12,24,8,0.34736,0.361493,0.000118,No
2,2,4,2,2,4,2,2,4,9,0.271894,0.280228,0.000118,No
3,3,9,2,2,4,3,3,6,8,0.260182,0.265927,0.000118,No
2,2,4,2,2,4,2,2,4,9,0.2737,0.28046,0.000117,No
2,2,4,1,2,3,2,2,4,9,0.245507,0.250548,0.000117,No
3,3,9,1,3,4,3,3,6,8,0.343652,0.356964,0.000117,No
4,4,16,3,3,6,4,4,8,8,0.340104,0.352442,0.000117,No
2,2,4,2,2,4,2,2,4,9,0.249037,0.253753,0.000117,No
4,4,16,2,3,5,4,4,8,8,0.308414,0.322401,0.000117,No
2,2,4,2,2,4,2,2,4,9,0.24695,0.250762,0.000117,No
2,2,4,2,2,4,2,2,4,9,0.230684,0.234339,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.202382,0.204831,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.193123,0.194755,0.000117,No
4,4,16,2,2,4,4,4,8,8,0.246939,0.251378,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.317463,0.327498,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.23933,0.242366,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.314601,0.32147,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.271444,0.277977,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.249062,0.253743,0.000117,No
3,3,9,2,3,5,3,3,6,7,0.31812,0.325331,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.319855,0.329218,0.000117,No
30,30,900,23,12,35,30,30,60,8,0.346,0.360957,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.339975,0.352256,0.000117,No
5,5,25,5,4,9,5,5,10,8,0.349301,0.364294,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.303245,0.311577,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.266901,0.272944,0.000117,No
2,2,4,1,2,3,2,2,4,9,0.253725,0.258629,0.000117,No
3,3,9,2,2,4,3,3,6,8,0.331604,0.343125,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.331584,0.343081,0.000117,No
4,4,16,3,3,6,4,4,8,8,0.349616,0.363689,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.310062,0.318741,0.000117,No
2,1,2,2,2,4,2,2,4,7,0.296315,0.304894,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.336508,0.349325,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.253717,0.258587,0.000117,No
2,2,4,1,2,3,2,2,4,8,0.304018,0.310624,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.296583,0.306985,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.295187,0.302195,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.239511,0.24259,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.258927,0.264407,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.193241,0.194892,0.000117,No
2,2,4,2,1,3,2,2,4,9,0.233149,0.236188,0.000117,No
3,3,9,3,3,6,3,3,6,7,0.327857,0.3386,0.000117,No
1,1,1,1,1,2,1,1,2,11,0.161954,0.162961,0.000117,No
6,6,36,2,6,8,6,6,12,7,0.321743,0.331133,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.199413,0.2018,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.310728,0.31751,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.306074,0.31346,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.205685,0.208399,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.280896,0.289786,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.249029,0.253711,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.199388,0.201777,0.000117,No
6,6,36,5,5,10,6,6,12,8,0.336635,0.349039,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.277407,0.28433,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.231237,0.235501,0.000117,No
3,3,9,3,3,6,3,3,6,7,0.339434,0.352238,0.000117,No
37,32,1184,9,23,32,37,37,74,7,0.389967,0.409322,0.000117,No
3,3,9,3,3,6,3,3,6,8,0.314543,0.321395,0.000117,No
2,2,4,2,2,4,2,2,4,9,0.245017,0.249119,0.000117,No
2,2,4,2,2,4,2,2,4,9,0.259092,0.264676,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.191652,0.193301,0.000117,No
1,1,1,1,1,2,1,1,2,8,0.339948,0.352202,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.174031,0.175696,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.331591,0.343117,0.000117,No
1,1,1,1,1,2,1,1,2,11,0.166269,0.167671,0.000117,No
1,1,1,1,1,2,1,1,2,10,0.170604,0.172165,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.34361,0.356903,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.237078,0.240122,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.340151,0.352466,0.000117,No
1,1,1,1,1,2,1,1,2,9,0.210686,0.213621,0.000117,No
4,3,12,4,2,6,4,4,8,8,0.323764,0.334715,0.000117,No
2,2,4,2,2,4,2,2,4,8,0.293002,0.300253,0.000117,No
9,9,81,3,9,12,9,9,18,8,0.35284,0.368136,0.000117,No
15,14,210,6,8,14,15,15,30,7,0.36761,0.384678,0.000116,No
107,104,11128,47,35,82,107,107,214,7,0.376086,0.393956,0.000116,No
42,42,1764,34,18,52,42,42,84,8,0.363793,0.38092,0.000116,No
50,48,2400,11,29,40,50,50,100,7,0.376658,0.395357,0.000116,No
51,50,2550,12,29,41,51,51,102,7,0.386128,0.405187,0.000116,No
25,22,550,9,12,21,25,25,50,7,0.37544,0.393826,0.000116,No
26,23,598,5,21,26,26,26,52,8,0.370991,0.389256,0.000116,No
24,24,576,12,20,32,24,24,48,7,0.349566,0.36262,0.000115,No
87,87,7569,65,9,74,87,87,174,7,0.360595,0.376281,0.000115,No
3,3,9,2,3,5,3,3,6,8,0.315193,0.323865,0.000115,No
36,32,1152,6,18,24,36,36,72,7,0.393774,0.41294,0.000115,No
67,64,4288,19,27,46,67,67,134,7,0.387241,0.406497,0.000115,No
53,48,2544,17,31,48,53,53,106,7,0.392172,0.411491,0.000115,No
11,9,99,6,6,12,11,11,22,8,0.347473,0.360891,0.000115,No
98,98,9604,72,6,78,98,98,196,7,0.341321,0.353617,0.000115,No
28,25,700,14,19,33,28,28,56,7,0.37297,0.391117,0.000114,No
106,98,10388,42,40,82,106,106,212,7,0.408969,0.428602,0.000114,No
66,63,4158,18,28,46,66,66,132,7,0.396722,0.416362,0.000114,No
26,25,650,18,13,31,26,26,52,7,0.359865,0.375143,0.000113,No
40,37,1480,10,24,34,40,40,80,7,0.376318,0.394749,0.000113,No
24,24,576,19,18,37,24,24,48,8,0.374739,0.392857,0.000113,No
25,25,625,9,13,22,25,25,50,8,0.363514,0.380013,0.000113,No
128,127,16256,30,36,66,128,128,256,7,0.394785,0.414385,0.000113,No
93,91,8463,36,41,77,93,93,186,7,0.397433,0.416956,0.000113,No
24,22,528,11,17,28,24,24,48,7,0.361596,0.377191,0.000113,No
18,18,324,12,12,24,18,18,36,8,0.370572,0.388708,0.000113,No
91,90,8190,29,21,50,91,91,182,7,0.391992,0.411324,0.000113,No
27,27,729,19,14,33,27,27,54,8,0.357985,0.373285,0.000113,No
58,57,3306,11,32,43,58,58,116,7,0.400737,0.420409,0.000112,No
42,42,1764,21,25,46,42,42,84,7,0.382991,0.402031,0.000112,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0.000112,No
36,35,1260,22,18,40,36,36,72,7,0.378354,0.396688,0.000111,No
29,28,812,13,23,36,29,29,58,7,0.378824,0.397035,0.000111,No
103,103,10609,5,47,52,103,103,206,7,0.393819,0.413492,0.00011,No
27,26,702,17,16,33,27,27,54,7,0.373623,0.391188,0.00011,No
19,19,361,6,14,20,19,19,38,7,0.358098,0.373846,0.00011,No
67,63,4221,19,31,50,67,67,134,7,0.396445,0.416121,0.000109,No
11,11,121,7,7,14,11,11,22,8,0.358143,0.374098,0.000109,No
44,44,1936,30,17,47,44,44,88,8,0.338975,0.35209,0.000109,No
54,52,2808,11,16,27,54,54,108,7,0.372359,0.389878,0.000108,No
10,10,100,6,6,12,10,10,20,7,0.319837,0.326866,0.000108,No
45,44,1980,8,22,30,45,45,90,7,0.381253,0.40051,0.000108,No
47,43,2021,9,25,34,47,47,94,7,0.387531,0.406675,0.000108,No
56,53,2968,27,36,63,56,56,112,7,0.389904,0.409555,0.000108,No
201,201,40401,1,75,76,201,201,402,7,0.409676,0.430029,0.000108,No
22,21,462,12,18,30,22,22,44,7,0.36377,0.380142,0.000108,No
18,17,306,9,15,24,18,18,36,7,0.369161,0.386554,0.000107,No
55,54,2970,25,28,53,55,55,110,7,0.383602,0.402103,0.000107,No
20,20,400,13,16,29,20,20,40,7,0.381322,0.39927,0.000107,No
23,22,506,12,17,29,23,23,46,7,0.385091,0.404256,0.000106,No
31,31,961,2,24,26,31,31,62,8,0.346239,0.360044,0.000106,No
11,11,121,9,7,16,11,11,22,8,0.34272,0.356406,0.000106,No
18,17,306,6,15,21,18,18,36,8,0.367634,0.385169,0.000106,No
78,78,6084,27,40,67,78,78,156,7,0.389548,0.408892,0.000106,No
86,79,6794,34,27,61,86,86,172,7,0.387223,0.406241,0.000106,No
62,56,3472,28,28,56,62,62,124,7,0.374246,0.392945,0.000105,No
44,40,1760,14,28,42,44,44,88,8,0.374361,0.393361,0.000105,No
50,50,2500,16,26,42,50,50,100,7,0.38791,0.407303,0.000105,No
23,21,483,9,18,27,23,23,46,7,0.373353,0.391442,0.000105,No
23,23,529,12,16,28,23,23,46,7,0.370854,0.388294,0.000105,No
23,17,391,10,14,24,23,23,46,7,0.35907,0.374486,0.000105,No
6,6,36,6,5,11,6,6,12,7,0.346028,0.35893,0.000105,No
4,4,16,4,4,8,4,4,8,8,0.343638,0.356981,0.000105,No
60,59,3540,23,31,54,60,60,120,7,0.392082,0.411782,0.000104,No
20,19,380,12,5,17,20,20,40,7,0.330205,0.341477,0.000104,No
12,11,132,4,9,13,12,12,24,7,0.358203,0.373748,0.000104,No
17,17,289,15,14,29,17,17,34,7,0.365884,0.382764,0.000104,No
38,35,1330,19,22,41,38,38,76,8,0.369729,0.386605,0.000104,No
21,20,420,12,11,23,21,21,42,7,0.371694,0.389292,0.000103,No
26,23,598,14,13,27,26,26,52,7,0.375357,0.393182,0.000103,No
14,14,196,11,11,22,14,14,28,8,0.368842,0.386667,0.000103,No
45,45,2025,19,23,42,45,45,90,7,0.373828,0.391646,0.000103,No
38,36,1368,19,29,48,38,38,76,8,0.335107,0.347825,0.000103,No
22,22,484,15,14,29,22,22,44,7,0.362618,0.380085,0.000103,No
28,28,784,11,19,30,28,28,56,7,0.378127,0.396941,0.000103,No
20,19,380,9,19,28,20,20,40,7,0.37355,0.391024,0.000103,No
3,3,9,3,3,6,3,3,6,8,0.310129,0.318839,0.000102,No
20,20,400,3,10,13,20,20,40,8,0.354453,0.370315,0.000102,No
36,35,1260,7,24,31,36,36,72,7,0.376617,0.394973,0.000102,No
13,13,169,11,9,20,13,13,26,8,0.354711,0.369735,0.000102,No
17,17,289,9,12,21,17,17,34,7,0.374937,0.393616,0.000102,No
6,6,36,5,6,11,6,6,12,7,0.334247,0.345834,0.000102,No
9,9,81,7,7,14,9,9,18,7,0.361543,0.377574,0.000102,No
37,37,1369,22,23,45,37,37,74,7,0.388971,0.408592,0.000102,No
7,7,49,4,5,9,7,7,14,8,0.353652,0.368892,0.000101,No
96,94,9024,30,24,54,96,96,192,7,0.377233,0.394992,0.000101,No
23,23,529,6,11,17,23,23,46,7,0.363174,0.379068,0.000101,No
20,20,400,12,17,29,20,20,40,8,0.380973,0.399773,0.000101,No
62,62,3844,20,33,53,62,62,124,7,0.404174,0.423871,0.000101,No
31,31,961,11,11,22,31,31,62,7,0.361198,0.376802,0.000101,No
42,36,1512,16,21,37,42,42,84,7,0.386163,0.404996,0.000101,No
41,41,1681,20,25,45,41,41,82,7,0.383619,0.402154,0.000101,No
21,21,441,8,16,24,21,21,42,8,0.363646,0.381554,0.000101,No
32,31,992,10,12,22,32,32,64,8,0.35491,0.370141,0.0001,No
17,16,272,5,12,17,17,17,34,7,0.373133,0.390857,0.0001,No
36,31,1116,17,28,45,36,36,72,7,0.375796,0.394005,0.0001,No
21,19,399,10,14,24,21,21,42,8,0.350658,0.365009,0.0001,No
79,78,6162,32,37,69,79,79,158,8,0.381748,0.401052,0.0001,No
18,18,324,8,14,22,18,18,36,8,0.368126,0.385437,0.0001,No
18,17,306,11,11,22,18,18,36,8,0.370943,0.389018,0.0001,No
35,35,1225,15,22,37,35,35,70,7,0.389344,0.408589,0.0001,No
15,14,210,11,11,22,15,15,30,7,0.347678,0.361032,0.0001,No
39,37,1443,14,13,27,39,39,78,7,0.372498,0.389862,0.0001,No
20,18,360,12,15,27,20,20,40,8,0.37197,0.390387,0.000099,No
14,14,196,6,10,16,14,14,28,7,0.358346,0.373594,0.000099,No
42,38,1596,12,24,36,42,42,84,7,0.396703,0.416332,0.000099,No
31,30,930,24,21,45,31,31,62,8,0.327524,0.33704,0.000098,yes
36,35,1260,13,25,38,36,36,72,7,0.380531,0.399407,0.000098,No
46,45,2070,12,26,38,46,46,92,7,0.38374,0.40262,0.000098,No
16,16,256,8,12,20,16,16,32,8,0.351069,0.365052,0.000098,No
60,60,3600,50,18,68,60,60,120,8,0.319598,0.326848,0.000098,No
13,13,169,10,9,19,13,13,26,7,0.367278,0.384438,0.000098,No
45,43,1935,29,25,54,45,45,90,7,0.347268,0.360699,0.000098,No
9,9,81,4,9,13,9,9,18,7,0.327028,0.335469,0.000098,No
25,20,500,9,20,29,25,25,50,7,0.389842,0.409198,0.000097,No
24,24,576,14,19,33,24,24,48,8,0.337727,0.349459,0.000097,No
6,4,24,4,4,8,6,6,12,8,0.355294,0.370072,0.000097,No
25,24,600,9,19,28,25,25,50,7,0.379887,0.398261,0.000097,No
34,33,1122,9,23,32,34,34,68,7,0.366088,0.382572,0.000097,No
48,41,1968,14,26,40,48,48,96,7,0.371403,0.389075,0.000097,No
24,23,552,11,13,24,24,24,48,7,0.3889,0.408452,0.000097,No
41,38,1558,22,31,53,41,41,82,8,0.344839,0.358624,0.000097,No
29,28,812,25,14,39,29,29,58,8,0.334241,0.346125,0.000097,No
30,28,840,21,22,43,30,30,60,7,0.382167,0.400634,0.000097,No
6,5,30,3,6,9,6,6,12,8,0.353476,0.368023,0.000097,No
12,12,144,7,10,17,12,12,24,7,0.359229,0.375047,0.000097,No
16,16,256,9,12,21,16,16,32,7,0.343936,0.357234,0.000097,No
16,16,256,6,11,17,16,16,32,7,0.371727,0.389117,0.000096,No
31,27,837,11,17,28,31,31,62,7,0.375382,0.393186,0.000096,No
50,50,2500,15,21,36,50,50,100,7,0.378681,0.397088,0.000096,No
58,55,3190,21,11,32,58,58,116,8,0.360329,0.375411,0.000096,No
52,49,2548,25,12,37,52,52,104,8,0.357827,0.37482,0.000096,No
15,15,225,5,11,16,15,15,30,8,0.292746,0.300063,0.000095,yes
17,17,289,9,11,20,17,17,34,7,0.335846,0.347735,0.000095,yes
14,13,182,7,11,18,14,14,28,7,0.339927,0.353572,0.000095,No
32,31,992,6,17,23,32,32,64,7,0.366418,0.382795,0.000095,No
27,26,702,5,21,26,27,27,54,8,0.373166,0.390906,0.000095,No
49,49,2401,20,34,54,49,49,98,7,0.405567,0.425434,0.000095,No
26,26,676,9,19,28,26,26,52,7,0.36731,0.38411,0.000094,No
24,24,576,7,16,23,24,24,48,7,0.366899,0.384342,0.000094,No
29,27,783,16,22,38,29,29,58,8,0.367001,0.384127,0.000094,No
16,16,256,13,11,24,16,16,32,8,0.337133,0.348043,0.000094,No
127,124,15748,37,18,55,127,127,254,7,0.37568,0.394063,0.000094,No
29,27,783,15,22,37,29,29,58,7,0.381808,0.400826,0.000094,No
33,33,1089,7,17,24,33,33,66,7,0.366379,0.383072,0.000094,No
29,23,667,17,19,36,29,29,58,7,0.37735,0.395769,0.000094,No
6,6,36,6,5,11,6,6,12,8,0.325667,0.336403,0.000094,No
