id,Label,tf,df,tdf
5187,sela,2,1,2
5188,detensaun,2,1,2
5189,rokon,1,1,1
5190,odomau,1,1,1
5191,pengesahan’,1,1,1
5192,tolu-nulu-resin,1,1,1
5193,rihun-ida-atus,2,1,2
5194,rua-limanulu-resin,1,1,1
5195,lalisuk,1,1,1
5196,inkluioekusi,1,1,1
5197,instala,2,1,2
5198,repetidu,1,1,1
5199,ajsm,3,1,3
5200,uma-mahon,1,1,1
5201,ko’a,6,1,6
5202,lakluta,1,1,1
5203,prijaun,1,1,1
5204,omesídiu,2,1,2
5205,vitál,2,1,2
5206,oan-feto,4,1,4
5207,arguida,1,1,1
5208,qm,5,1,5
5209,tudik,1,1,1
5210,preventive,1,1,1
5211,tentative,2,1,2
5212,posivel,2,1,2
5213,konsultivu,1,1,1
5214,konsiderasaun,1,1,1
5215,konfuzaun,1,1,1
5216,journalism’,1,1,1
5217,pademia,1,1,1
5218,peace,2,1,2
5219,komunikasan,1,1,1
5220,propaganda,2,1,2
5221,dezestabiliza,1,1,1
5222,jds,2,1,2
5223,fornesedór,3,1,3
5224,bee-manas,1,1,1
5225,izola-an,2,1,2
5226,ordenadu,1,1,1
5227,sofrimentu,1,1,1
5228,mumbai,3,1,3
5229,sputnik,1,1,1
5230,covaxin,1,1,1
5231,kaktuir,1,1,1
5232,covishield,1,1,1
5233,kalkutá,1,1,1
5234,infraestutura,2,1,2
5235,serteza,1,1,1
5236,apoiante,2,1,2
5237,guardian-class,2,1,2
5238,prosesuál,1,1,1
5239,navál,5,1,5
5240,patrulla,1,1,1
5241,sport,1,1,1
5242,barcelona,10,1,10
5243,aparénsia,1,1,1
5244,sky,2,1,2
5245,champions,1,1,1
5246,leagues,1,1,1
5247,estruturál,1,1,1
5248,koagulasaun-raan,1,1,1
5249,espesiénsia,1,1,1
5250,bolus,1,1,1
5251,future,2,1,2
5252,mauricio,2,1,2
5253,assis,1,1,1
5254,sientífika,1,1,1
5255,diseminasaun,2,1,2
5256,diretor,3,1,3
5257,susetível,1,1,1
5258,europeu,1,1,1
5259,ammon,3,1,3
5260,andrea,1,1,1
5261,ecdc,3,1,3
5262,satisfáz,1,1,1
5263,adeptus,2,1,2
5264,favóritu,2,1,2
5265,fans,1,1,1
5266,komjer,2,1,2
5267,fátal,1,1,1
5268,automatikamente,2,1,2
5269,tenggara,2,1,2
5270,nusa,2,1,2
5271,indonezia,2,1,2
5272,belu,2,1,2
5273,polri,5,1,5
5274,implika,5,1,5
5275,adekua,1,1,1
5276,flexibilidade,1,1,1
5277,pesoalmente,1,1,1
5278,kampañia,1,1,1
5279,inferiór,2,1,2
5280,provoka,3,1,3
5281,esperimenta,1,1,1
5282,inokulasaun,2,1,2
5283,lejislativa,1,1,1
5284,inkapasidade,4,1,4
5285,devida,1,1,1
5286,proteje-an,4,1,4
5287,milloens,2,1,2
5288,covid,2,1,2
5289,fatumeta,1,1,1
5290,liberta,1,1,1
5291,komentáriu,2,1,2
5292,kontradíz,1,1,1
5293,roin,2,1,2
5294,madelana,1,1,1
5295,saka,1,1,1
5296,eric,2,1,2
5297,óptimu,1,1,1
5298,tesidu,1,1,1
5299,ideál,1,1,1
5300,dupla,2,1,2
5301,espozisaun,1,1,1
5302,daniel,1,1,1
5303,psikosomátiku,1,1,1
5304,psikofíziku,1,1,1
5305,ninin-ninin,1,1,1
5306,nelson,1,1,1
5307,pax,2,1,2
5308,lasidere,1,1,1
5309,hirus,5,1,5
5310,yosep,1,1,1
5311,referral,1,1,1
5312,tohar,9,1,9
5313,bona,1,1,1
5314,maubisi,1,1,1
5315,sapa,2,1,2
5316,abatu,2,1,2
5317,kamaan,3,1,3
5318,tradisionál,4,1,4
5319,fiziku,1,1,1
5320,senbilizasaun,1,1,1
5321,habelar,1,1,1
5322,cipriano,1,1,1
5323,infiltra,1,1,1
5324,kontatu,1,1,1
5325,ne’ebe,3,1,3
5326,hfb,2,1,2
5327,malibaka,1,1,1
5328,vizilánsia,1,1,1
5329,mpm,2,1,2
5330,australian,1,1,1
5331,konsentra,3,1,3
5332,coli,3,1,3
5333,government,1,1,1
5334,fasility,1,1,1
5335,department,1,1,1
5336,affairs,1,1,1
5337,armajena,1,1,1
5338,reforsu,1,1,1
5339,orsamentál,1,1,1
5340,dotasaun,2,1,2
5341,nitag,1,1,1
5342,apropriadu,1,1,1
5343,technical,1,1,1
5344,group,1,1,1
5345,immunization,1,1,1
5346,minitériu,1,1,1
5347,advisory,1,1,1
5348,chatolic,1,1,1
5349,service,1,1,1
5350,kakeu-laran,1,1,1
5351,klak-fuik,1,1,1
5352,relief,1,1,1
5353,crs,1,1,1
5354,fó-an,1,1,1
5355,desportiva,1,1,1
5356,atividadade,1,1,1
5357,elétrika,2,1,2
5358,covi-,1,1,1
5359,loro,1,1,1
5360,florencia,1,1,1
5361,polo,1,1,1
5362,illa,2,1,2
5363,tina,1,1,1
5364,basilio,2,1,2
5365,seremónia,1,1,1
5366,watuboro,2,1,2
5367,infiltrasaun,1,1,1
5368,falsifikasaun,2,1,2
5369,laundry,1,1,1
5370,rotasaun,1,1,1
5371,kuntinua,1,1,1
5372,money,1,1,1
5373,barris,2,1,2
5374,liaruka,3,1,3
5375,ossú,1,1,1
5376,elestrisidade,1,1,1
5377,konforme,2,1,2
5378,komobilidade,1,1,1
5379,mortál,2,1,2
5380,ferik,2,1,2
5381,leet,1,1,1
5382,panifikasaun,1,1,1
5383,hidráulika,1,1,1
5384,karpinteiru,1,1,1
5385,motus,1,1,1
5386,regrizerasaun,1,1,1
5387,pedreiru,1,1,1
5388,siklu,2,1,2
5389,cnfp,1,1,1
5390,hanesn,1,1,1
5391,soldadura,1,1,1
5392,kustura,1,1,1
5393,kupan-ntt,1,1,1
5394,lisensiamentu,1,1,1
5395,ajendadu,1,1,1
5396,andrade,2,1,2
5397,inskrisaun,1,1,1
5398,creator’,2,1,2
5399,content,3,1,3
5400,youtuber,5,1,5
5401,aluc,1,1,1
5402,terrenu,1,1,1
5403,descartes’,1,1,1
5404,audiénsia,3,1,3
5405,ativamente,2,1,2
5406,dit,2,1,2
5407,institute,4,1,4
5408,nune,1,1,1
5409,maximu,2,1,2
5410,imposivel,2,1,2
5411,areadór,1,1,1
5412,dukur’,1,1,1
5413,padrueiru,1,1,1
5414,nú-badak,2,1,2
5415,ojek,1,1,1
5416,naftali,2,1,2
5417,hamiik,1,1,1
5418,bennett,3,1,3
5419,netanyahu,1,1,1
5420,koligasaun,1,1,1
5421,bennet,2,1,2
5422,hadook,1,1,1
5423,rejigna-an,1,1,1
5424,sirkunstánsia,2,1,2
5425,rezigna-an,1,1,1
5426,profundamente,1,1,1
5427,lia-anin,2,1,2
5428,preparatóriu,1,1,1
5429,legalizasaun,1,1,1
5430,elevasaun,1,1,1
5431,ideia,2,1,2
5432,esepsionál,5,1,5
5433,hosoru,1,1,1
5434,livremente,1,1,1
5435,rekoñesidu,1,1,1
5436,ayoe,2,1,2
5437,verbál,1,1,1
5438,psikólogu,1,1,1
5439,sutomo,2,1,2
5440,sé’,1,1,1
5441,psikolójiku,2,1,2
5442,kuida-an,1,1,1
5443,fimela,1,1,1
5444,enfrakese,1,1,1
5445,seksuál,3,1,3
5446,ciro,1,1,1
5447,wales,1,1,1
5448,stadio,1,1,1
5449,ronde,1,1,1
5450,own,1,1,1
5451,lorenzo,1,1,1
5452,olimpico,1,1,1
5453,immobile,1,1,1
5454,insigne,1,1,1
5455,suísa,1,1,1
5456,goal,1,1,1
5457,vatu-boro,1,1,1
5458,gisu,1,1,1
5459,mtki,7,1,7
5460,lisadila,1,1,1
5461,vatu-vou,1,1,1
5462,simbólikamente,1,1,1
5463,verza,1,1,1
5464,saliente,1,1,1
5465,jupiter,1,1,1
5466,edr,1,1,1
5467,jb,1,1,1
5468,gole,1,1,1
5469,mx,1,1,1
5470,jurídiku,1,1,1
5471,deodet,1,1,1
5472,lolotoe,1,1,1
5473,honda,1,1,1
5474,np,1,1,1
5475,yamaha,1,1,1
5476,altu,1,1,1
5477,rama-ambon,1,1,1
5478,paris,3,1,3
5479,al-khelaifi,1,1,1
5480,nasser,1,1,1
5481,ben-vindu,1,1,1
5482,kapítulu,2,1,2
5483,kylian,1,1,1
5484,jersey,1,1,1
5485,psg,9,1,9
5486,saint-germain,1,1,1
5487,junior,1,1,1
5488,mbappe,1,1,1
5489,neymar,1,1,1
5490,baunilla,3,1,3
5491,leimea,1,1,1
5492,kokoa,1,1,1
5493,madarin,1,1,1
5494,kompradór,5,1,5
5495,c,3,1,3
5496,kontakta,1,1,1
5497,pimenta,1,1,1
5498,kakak,1,1,1
5499,jaquelina,1,1,1
5500,sedangkan,1,1,1
5501,abelita,2,1,2
5502,life,1,1,1
5503,kraft,1,1,1
5504,minimarket,1,1,1
5505,manipulasaun,4,1,4
5506,cheddar,1,1,1
5507,zhuang,1,1,1
5508,marabia,1,1,1
5509,mulher,1,1,1
5510,barani,3,1,3
5511,dedikasaun,3,1,3
5512,edukasionál,1,1,1
5513,hotu-hoti,1,1,1
5514,asosia,1,1,1
5515,ompt,1,1,1
5516,dongbao,1,1,1
5517,agosto,1,1,1
5518,durrani,1,1,1
5519,amerika,3,1,3
5520,kabas,1,1,1
5521,yu,1,1,1
5522,aurang,1,1,1
5523,bilal,1,1,1
5524,ml,1,1,1
5525,zen,1,1,1
5526,feto-faluk,2,1,2
5527,uitoan-uitoan,2,1,2
5528,riku,1,1,1
5529,emprezáriu,1,1,1
5530,dare,1,1,1
5531,hamaran,1,1,1
5532,oan-kiak,6,1,6
5533,faluk,3,1,3
5534,fkhtl,10,1,10
5535,forum,1,1,1
5536,mukit,1,1,1
5537,karidade,3,1,3
5538,humanitária,1,1,1
5539,batako,1,1,1
5540,donor,1,1,1
5541,kelebihan,1,1,1
5542,sobrevivénsia,1,1,1
5543,fatuk-laran,1,1,1
5544,super,1,1,1
5545,harmonis,1,1,1
5546,demo,1,1,1
5547,produtividade,1,1,1
5548,bulutu,1,1,1
5549,espesialísta,1,1,1
5550,hakbesik,1,1,1
5551,katuas-ferik,1,1,1
5552,arvin,1,1,1
5553,voluntarizmu,1,1,1
5554,dezenvolvementu,1,1,1
5555,fauna,1,1,1
5556,flora,1,1,1
5557,realmente,1,1,1
5558,ai-parapa,2,1,2
5559,kff,2,1,2
5560,própria,1,1,1
5561,presizamente,1,1,1
5562,konservasaun,1,1,1
5563,projeta,1,1,1
5564,konsul,1,1,1
5565,líbanu,1,1,1
5566,berlin,1,1,1
5567,koko,1,1,1
5568,sukses,1,1,1
5569,iregularidade,3,1,3
5570,kesi,1,1,1
5571,substánsia,1,1,1
5572,avaria,1,1,1
5573,ró-ahin,1,1,1
5574,traship,1,1,1
5575,kruza,1,1,1
5576,fatal,1,1,1
5577,kontráriu,2,1,2
5578,óleo,1,1,1
5579,liman-loos,1,1,1
5580,liman-karuk,1,1,1
5581,vila-laran,1,1,1
5582,malik’,1,1,1
5583,tino’,1,1,1
5584,makln,1,1,1
5585,mota-ulun,2,1,2
5586,kamea,12,1,12
5587,narsizu,1,1,1
5588,kanaliza,1,1,1
5589,jose,2,1,2
5590,bee-dois,4,1,4
5591,moderadu-forte,2,1,2
5592,sentral,1,1,1
5593,montañoza,1,1,1
5594,meteorojia,1,1,1
5595,atauru,1,1,1
5596,normal-moderadu,1,1,1
5597,h,2,1,2
5598,kosteiras,1,1,1
5599,velocidade,1,1,1
5600,pasu,2,1,2
5601,oknum,3,1,3
5602,folga,1,1,1
5603,norma,1,1,1
5604,despaixa,1,1,1
5605,proibidu,1,1,1
5606,deskolasaun,1,1,1
5607,ix,1,1,1
5608,despaixu,3,1,3
5609,normas,1,1,1
5610,kumpre,3,1,3
5611,armas,4,1,4
5612,cg-pntl,1,1,1
5613,parsialmente,2,1,2
5614,manifestasaun,1,1,1
5615,kultu,2,1,2
5616,fixasaun,2,1,2
5617,movement,1,1,1
5618,wfp,1,1,1
5619,hamlaha,1,1,1
5620,sun,1,1,1
5621,adapta,1,1,1
5622,inovasaun,2,1,2
5623,sub-nutrisaun,1,1,1
5624,world,2,1,2
5625,pilár,1,1,1
5626,da-,4,1,4
5627,subsisténsia,1,1,1
5628,neste,1,1,1
5629,chandrawati,1,1,1
5630,madrugrada,1,1,1
5631,por-volta-de,1,1,1
5632,vulnera,1,1,1
5633,injustifikadu,1,1,1
5634,unanimidade,1,1,1
5635,integridade,2,1,2
5636,akordaun,2,1,2
5637,klarifikasaun,1,1,1
5638,enkuantuu,1,1,1
5639,proporsionál,1,1,1
5640,inseguransa,1,1,1
5641,konsume,2,1,2
5642,hadi'ak,1,1,1
5643,mandarin,1,1,1
5644,siin,1,1,1
5645,falsifika,1,1,1
5646,dodook,1,1,1
5647,dois,1,1,1
5648,deskobrimentu,1,1,1
5649,ay,1,1,1
5650,bee-sa’e,2,1,2
5651,tropikál,1,1,1
5652,polándia,3,1,3
5653,jambi,4,1,4
5654,rai-hún,1,1,1
5655,nepál,1,1,1
5656,nirwan,2,1,2
5657,plus,8,1,8
5658,satria,1,1,1
5659,mamuju,2,1,2
5660,auzenta,1,1,1
5661,akresente,1,1,1
5662,karris,1,1,1
5663,impostu,2,1,2
5664,fonesedór,1,1,1
5665,kompreensaun,1,1,1
5666,destinadu,2,1,2
5667,pose,3,1,3
5668,nomeia,4,1,4
5669,individu,1,1,1
5670,extraordinária,1,1,1
5671,astrazeneca-austrália,1,1,1
5672,individuo,1,1,1
5673,dollar,5,1,5
5674,one,5,1,5
5675,uma-kaduak,3,1,3
5676,fermino,1,1,1
5677,beach,5,1,5
5678,ilidio,1,1,1
5679,komuniadade,1,1,1
5680,klima,5,1,5
5681,eventual,1,1,1
5682,aéreo,1,1,1
5683,tasi-laran,1,1,1
5684,sivilizasaun,1,1,1
5685,franscisco,1,1,1
5686,anarkizmu,1,1,1
5687,tuda,6,1,6
5688,iku-ikus,1,1,1
5689,protetór,2,1,2
5690,kamponezes,3,1,3
5691,dellos,1,1,1
5692,fé,1,1,1
5693,juice,1,1,1
5694,mokatil,9,1,9
5695,jeruk,1,1,1
5696,rairobo,3,1,3
5697,esmelia,1,1,1
5698,electric,1,1,1
5699,fulan-agostu,1,1,1
5700,g-mejd,1,1,1
5701,eksedentáriu,1,1,1
5702,efetivamente,1,1,1
5703,motante,1,1,1
5704,reembolsa,1,1,1
5705,isensaun,2,1,2
5706,akreditadu,2,1,2
5707,reembolsu,1,1,1
5708,semestre,7,1,7
5709,arigu,1,1,1
5710,tópiku,1,1,1
5711,aplikante,1,1,1
5712,mellór,1,1,1
5713,expresa,1,1,1
5714,primeiru-lugár,1,1,1
5715,joanico,2,1,2
5716,manas,3,1,3
5717,inforgrafia,1,1,1
5718,loro-matan,3,1,3
5719,eklipse,4,1,4
5720,kór,1,1,1
5721,terra,1,1,1
5722,astronómiku,1,1,1
5723,fenómenu,5,1,5
5724,lunar,4,1,4
5725,konsekentemente,1,1,1
5726,experimenta,1,1,1
5727,haksumik-an,1,1,1
5728,planeta,1,1,1
5729,totál’,1,1,1
5730,lafu,2,1,2
5731,juliana,3,1,3
5732,peneira,6,1,6
5733,nomor,2,1,2
5734,check,1,1,1
5735,prienxe,1,1,1
5736,lanu,1,1,1
5737,alcina,2,1,2
5738,rosalina,1,1,1
5739,pomada,1,1,1
5740,júlia,1,1,1
5741,prejudika,1,1,1
5742,doutora,1,1,1
5743,team,1,1,1
5744,leader,1,1,1
5745,e-mail,1,1,1
5746,mendon,2,1,2
5747,zoom,5,1,5
5748,dnit-untl,3,1,3
5749,graduandu,8,1,8
5750,aparellu,1,1,1
5751,link,1,1,1
5752,laptop,2,1,2
5753,fsu,1,1,1
5754,virtuál,3,1,3
5755,filozofia,1,1,1
5756,toga,1,1,1
5757,fmss,1,1,1
5758,ensaiu,1,1,1
5759,fej,1,1,1
5760,fss,1,1,1
5761,feau,1,1,1
5762,umanidade,1,1,1
5763,umana,1,1,1
5764,solene,1,1,1
5765,ran-midar,1,1,1
5766,vise-ministra,2,1,2
5767,koranjen,1,1,1
5768,legadu,1,1,1
5769,krúz,6,1,6
5770,simpóziu,2,1,2
5771,buburlau,1,1,1
5772,partus,1,1,1
5773,namalai,2,1,2
5774,charles,1,1,1
5775,kaisabe,1,1,1
5776,darlau,1,1,1
5777,karau-mate,1,1,1
5778,bunak,2,1,2
5779,rekadu,1,1,1
5780,mericio,3,1,3
5781,plataforma,4,1,4
5782,kolekta,1,1,1
5783,inkorporasaun,1,1,1
5784,mekánika,1,1,1
5785,it,1,1,1
5786,nominál,1,1,1
5787,estraordinária,1,1,1
5788,knotak,1,1,1
5789,viegas,1,1,1
5790,aitarak-laran,1,1,1
5791,metade,1,1,1
5792,parsiál,2,1,2
5793,pena,4,1,4
5794,indultu,4,1,4
5795,verba,1,1,1
5796,tor,4,1,4
5797,demolisaun,1,1,1
5798,ratifikativu,1,1,1
5799,dame’,1,1,1
5800,treina,2,1,2
5801,defensiva,1,1,1
5802,primeira-véz,1,1,1
5803,ofensiva,1,1,1
5804,navegasaun,1,1,1
5805,sukoru,1,1,1
5806,moris-foun,4,1,4
5807,survey,4,1,4
5808,route,4,1,4
5809,amalia,1,1,1
5810,bolsa,1,1,1
5811,ezekutiva,4,1,4
5812,leila,3,1,3
5813,intelektuál,1,1,1
5814,destina,1,1,1
5815,asphalting,1,1,1
5816,udan-boot,1,1,1
5817,hampar,1,1,1
5818,montana,1,1,1
5819,lucitania,1,1,1
5820,kayrala,1,1,1
5821,fornesidu,1,1,1
5822,dr,3,1,3
5823,top,1,1,1
5824,spa,1,1,1
5825,alito,1,1,1
5826,agredesimentu,1,1,1
5827,ne'ebe,1,1,1
5828,konstititional,1,1,1
5829,governo,1,1,1
5830,esperensia,1,1,1
5831,kes,1,1,1
5832,detata,1,1,1
5833,infektadu,3,1,3
5834,bee-boot,1,1,1
5835,jeleira,1,1,1
5836,renbor,3,1,3
5837,aiteas,1,1,1
5838,riin,1,1,1
5839,manatutu-vila,1,1,1
5840,telefónika,1,1,1
5841,lakan,3,1,3
5842,cpap,2,1,2
5843,rice,1,1,1
5844,sanan,1,1,1
5845,ai-leba,2,1,2
5846,cooker,1,1,1
5847,sanan-rai,4,1,4
5848,etelvina,1,1,1
5849,modernizadu,1,1,1
5850,dezeju,1,1,1
5851,felizberto,1,1,1
5852,fect,1,1,1
5853,ejeñaria,1,1,1
5854,esforsu-an,1,1,1
5855,sorte’,1,1,1
5856,koneksaun,4,1,4
5857,metiaut,7,1,7
5858,laurentina,1,1,1
5859,korta,3,1,3
5860,foho-leten,1,1,1
5861,liurai,1,1,1
5862,hermenegilda,1,1,1
5863,sra,2,1,2
5864,eletór,1,1,1
5865,votasoins,1,1,1
5866,eleitores,1,1,1
5867,rai-liur,1,1,1
5868,eleitórál,1,1,1
5869,eleitoral,2,1,2
5870,envez,2,1,2
5871,populsaun,1,1,1
5872,resensiamentu,1,1,1
5873,pubilka,1,1,1
5874,ne’eebé,1,1,1
5875,dala-neen,2,1,2
5876,estájiu,2,1,2
5877,nations,1,1,1
5878,programme,1,1,1
5879,pef,1,1,1
5880,reprezentativu,1,1,1
5881,audian,1,1,1
5882,website,3,1,3
5883,sanulu-resin-rua,1,1,1
5884,propriu,1,1,1
5885,lautem,1,1,1
5886,horiseik,1,1,1
5887,streaming,2,1,2
5888,mantein,3,1,3
5889,impoen,1,1,1
5890,ainaro,1,1,1
5891,finansas,2,1,2
5892,desidi,1,1,1
5893,fulan-maiu,1,1,1
5894,lao,2,1,2
5895,komersializa,1,1,1
5896,dasin,5,1,5
5897,justifikasaun,2,1,2
5898,favoresidu,1,1,1
5899,konvoka,1,1,1
5900,nfali,1,1,1
5901,inspesionadu,1,1,1
5902,rekuza,1,1,1
5903,obriga-an,1,1,1
5904,metro,1,1,1
5905,viájen,1,1,1
5906,shangai,1,1,1
5907,largura,1,1,1
5908,komprimentu,1,1,1
5909,kofinansia,1,1,1
5910,tasi-leten,1,1,1
5911,preve,1,1,1
5912,koziña,1,1,1
5913,bimoli,1,1,1
5914,sardine,1,1,1
5915,supermie,1,1,1
5916,paulino,1,1,1
5917,tende,1,1,1
5918,restante,1,1,1
5919,programadu,1,1,1
5920,sir,2,1,2
5921,abele,2,1,2
5922,profesora,1,1,1
5923,nain,4,1,4
5924,kakutak,2,1,2
5925,anderson,1,1,1
5926,hanehan,2,1,2
5927,matilda,1,1,1
5928,saraf,1,1,1
5929,freddie,1,1,1
5930,amy,6,1,6
5931,tumor,5,1,5
5932,nervus,1,1,1
5933,laloos,2,1,2
5934,amelia,1,1,1
5935,susuben,2,1,2
5936,presija,2,1,2
5937,enkaixa,1,1,1
5938,vulverável,1,1,1
5939,nakloke,2,1,2
5940,barbarak,1,1,1
5941,dulas,2,1,2
5942,tasak,1,1,1
5943,saramata,1,1,1
5944,bragan,1,1,1
5945,oeleo,2,1,2
5946,januario,4,1,4
5947,sosializa,1,1,1
5948,oda,1,1,1
5949,gildapil,1,1,1
5950,fortalesimentu,1,1,1
5951,públiku’,1,1,1
5952,versaun,3,1,3
5953,universál,1,1,1
5954,hafanun,1,1,1
5955,kobertura,1,1,1
5956,nain-,2,1,2
5957,france-press,1,1,1
5958,multi-relijioza,1,1,1
5959,multi-kulturál,1,1,1
5960,jerusalém,1,1,1
5961,prevalese,1,1,1
5962,disponível,1,1,1
5963,bilateral,1,1,1
5964,austrál,1,1,1
5965,superior,3,1,3
5966,pekín,1,1,1
5967,sudoeste,1,1,1
5968,popular,1,1,1
5969,abrigu,1,1,1
5970,situada,1,1,1
5971,meteorolójika,1,1,1
5972,zhengzhou,1,1,1
5973,crystal,1,1,1
5974,mirror,1,1,1
5975,calvin,1,1,1
5976,christoper,1,1,1
5977,caroline',1,1,1
5978,c',2,1,2
5979,cristina,1,1,1
5980,celeste,1,1,1
5981,catherine',1,1,1
5982,carol,1,1,1
5983,carla,1,1,1
5984,bo'ot,2,1,2
5985,clayton,3,1,3
5986,caitlyn',1,1,1
5987,kazál,2,1,2
5988,christian,1,1,1
5989,patty,2,1,2
5990,camila,1,1,1
5991,kalifórnia,1,1,1
5992,caleb,1,1,1
5993,hernandes,1,1,1
5994,charlotte,2,1,2
5995,ladun,1,1,1
5996,letra,2,1,2
5997,obedese,1,1,1
5998,luz,3,1,3
5999,servisu-na’in,1,1,1
6000,lúz,1,1,1
6001,kurtél,1,1,1
6002,da-viii,1,1,1
6003,kontinu,1,1,1
6004,kongratulasaun,1,1,1
6005,sira’,1,1,1
6006,reporter,1,1,1
6007,oitavu,1,1,1
6008,índise,1,1,1
6009,secoop,2,1,2
6010,cooperativa,1,1,1
6011,rezolva,1,1,1
6012,ekonomiku,2,1,2
6013,elizária,1,1,1
6014,ki’ak,1,1,1
6015,apresiaun,1,1,1
6016,lizboa,1,1,1
6017,au,1,1,1
6018,priviléjiu,1,1,1
6019,portuguesa,1,1,1
6020,comunidade,1,1,1
6021,língua,1,1,1
6022,albano,2,1,2
6023,zacarias,4,1,4
6024,países,1,1,1
6025,ajenta,1,1,1
6026,jai,1,1,1
6027,prakash,1,1,1
6028,atualizadu,1,1,1
6029,wordometers,2,1,2
6030,north,1,1,1
6031,oxijéniu,1,1,1
6032,ndmc,1,1,1
6033,estoke,3,1,3
6034,delhi,2,1,2
6035,info,2,1,2
6036,rejistadu,1,1,1
6037,india,4,1,4
6038,sertamente,1,1,1
6039,corporation,1,1,1
6040,inklinadu,1,1,1
6041,halibur-malu,1,1,1
6042,industrial,1,1,1
6043,taksi,1,1,1
6044,descartes,1,1,1
6045,aluk,1,1,1
6046,provadu,1,1,1
6047,prokuradór,3,1,3
6048,alfonso,3,1,3
6049,pjr,3,1,3
6050,testamuña,1,1,1
6051,ezonerasaun,2,1,2
6052,polisiamentu,1,1,1
6053,dpkn,5,1,5
6054,superintendenteantónio,1,1,1
6055,jogus,1,1,1
6056,volume,2,1,2
6057,horácio,1,1,1
6058,rolu,1,1,1
6059,kanuru,2,1,2
6060,suru,5,1,5
6061,inspsaun,1,1,1
6062,live,1,1,1
6063,tve,1,1,1
6064,konkordánsia,2,1,2
6065,google,1,1,1
6066,rttl,9,1,9
6067,meeting,1,1,1
6068,twitter,1,1,1
6069,day,1,1,1
6070,messenger,2,1,2
6071,basa-liman,1,1,1
6072,library,1,1,1
6073,emoji,6,1,6
6074,update,2,1,2
6075,hamnasa,1,1,1
6076,soundmoji,4,1,4
6077,kaer-fatin,1,1,1
6078,off,1,1,1
6079,who,1,1,1
6080,kontamidadu,1,1,1
6081,teknolójiku,1,1,1
6082,mouse,1,1,1
6083,portátil,1,1,1
6084,on,1,1,1
6085,kontaminadu,2,1,2
6086,butaun,2,1,2
6087,tissue,1,1,1
6088,lapizeira,2,1,2
6089,journalism,1,1,1
6090,enjeñeiru,4,1,4
6091,vista,1,1,1
6092,ponto,1,1,1
6093,espésime,1,1,1
6094,w,1,1,1
6095,z,1,1,1
6096,indita,1,1,1
6097,haketan,1,1,1
6098,hermi,2,1,2
6099,mutasaun,1,1,1
6100,malewa,1,1,1
6101,johanis,1,1,1
6102,prof,1,1,1
6103,kupang,1,1,1
6104,nakfakar,1,1,1
6105,mcc,1,1,1
6106,akumuladu,1,1,1
6107,dezeña,1,1,1
6108,dezvia,3,1,3
6109,sivil,1,1,1
6110,afeitadu,1,1,1
6111,ingés,1,1,1
6112,halao,2,1,2
6113,singla,1,1,1
6114,aihan,1,1,1
6115,organisaun,1,1,1
6116,jim,1,1,1
6117,wright,1,1,1
6118,hau,5,1,5
6119,oinsa,1,1,1
6120,anúnsia,2,1,2
6121,be’e,1,1,1
6122,hadia,1,1,1
6123,japonés,1,1,1
6124,boboot,1,1,1
6125,kois,1,1,1
6126,redezeña,1,1,1
6127,bebeik,2,1,2
6128,ativa,2,1,2
6129,hada,1,1,1
6130,tun,1,1,1
6131,penalizasaun,1,1,1
6132,barajen,5,1,5
6133,fila-fila,1,1,1
6134,filafali,1,1,1
6135,gari,2,1,2
6136,reinsersaun,1,1,1
6137,re-integra,1,1,1
6138,rekluzu’,1,1,1
6139,mentalidade,1,1,1
6140,soliedariedade,1,1,1
6141,dadur,6,1,6
6142,instalasan,1,1,1
6143,wifi,3,1,3
6144,telekom,3,1,3
6145,lecidere,5,1,5
6146,episentru,1,1,1
6147,multilaterál,1,1,1
6148,tedros,1,1,1
6149,transparante,2,1,2
6150,gamma,1,1,1
6151,houssin,1,1,1
6152,france,2,1,2
6153,adhanom,1,1,1
6154,didier,1,1,1
6155,beta,1,1,1
6156,globalmente,1,1,1
6157,posivelmente,1,1,1
6158,na’an-karau,1,1,1
6159,definidu,1,1,1
6160,item,1,1,1
6161,transportasaun,1,1,1
6162,subiska,1,1,1
6163,browne,2,1,2
6164,pilotu,1,1,1
6165,laklubar,5,1,5
6166,tony,2,1,2
6167,kontajiozu,1,1,1
6168,ventilasaun,2,1,2
6169,adezaun,1,1,1
6170,akbar,1,1,1
6171,embaixadora,2,1,2
6172,sarimah,3,1,3
6173,telkomsel,1,1,1
6174,isjb,1,1,1
6175,cristal,1,1,1
6176,memorandu,1,1,1
6177,sales,1,1,1
6178,brito,1,1,1
6179,iob,1,1,1
6180,coffee,1,1,1
6181,canossa,1,1,1
6182,icr,1,1,1
6183,izensaun,3,1,3
6184,ies,3,1,3
6185,ibtl,1,1,1
6186,católico,1,1,1
6187,icfp,1,1,1
6188,undil,1,1,1
6189,jsu,1,1,1
6190,profissional,1,1,1
6191,filosófico,1,1,1
6192,iffs,1,1,1
6193,filosofia,1,1,1
6194,politécnico,1,1,1
6195,betano,1,1,1
6196,instituto,12,1,12
6197,professores,1,1,1
6198,business,1,1,1
6199,telemor,1,1,1
6200,etci,1,1,1
6201,ciências,4,1,4
6202,teologia,1,1,1
6203,university,1,1,1
6204,ipdc,1,1,1
6205,isfit,1,1,1
