Source, Target,Type,Weight
ministru, defeza,Directed,1
defeza, informa,Directed,1
informa, asuntu,Directed,1
asuntu, ne’e,Directed,1
ne’e, hafoin,Directed,1
hafoin, hasoru,Directed,1
hasoru, malu,Directed,1
malu, ho,Directed,1
ho, primeiru-ministru,Directed,1
primeiru-ministru, taur,Directed,1
taur, matan,Directed,1
matan, ruak,Directed,1
ruak, ohin,Directed,1
ohin, iha,Directed,1
iha, faról,Directed,1
faról, dili,Directed,1
dili, no,Directed,1
no, esplika,Directed,1
esplika, katak,Directed,1
katak, ho,Directed,1
ho, rekrutamentu,Directed,1
rekrutamentu, konjuntu,Directed,1
konjuntu, refere,Directed,1
refere, membru,Directed,1
membru, foun,Directed,1
foun, sira,Directed,1
sira, bele,Directed,1
bele, hamutuk,Directed,1
hamutuk, durante,Directed,1
durante, fulan,Directed,1
fulan, ida,Directed,1
ida, ka,Directed,1
ka, rua,Directed,1
rua, hodi,Directed,1
hodi, aprende,Directed,1
aprende, valór,Directed,1
valór, prinsípiu,Directed,1
prinsípiu, komún,Directed,1
komún, depois,Directed,1
depois, mak,Directed,1
mak, koloka,Directed,1
koloka, fali,Directed,1
fali, ba,Directed,1
ba, iha,Directed,1
iha, espesialidade,Directed,1
espesialidade, iha,Directed,1
iha, tempu,Directed,1
tempu, balu,Directed,1
balu, ne’ebé,Directed,1
ne’ebé, sira,Directed,1
sira, hamutuk,Directed,1
hamutuk, bele,Directed,1
bele, koñese,Directed,1
koñese, malu,Directed,1
malu, di’ak,Directed,1
di’ak, hodi,Directed,1
hodi, aprende,Directed,1
aprende, iha,Directed,1
iha, disiplina,Directed,1
disiplina, komún,Directed,1
komún, tinan,Directed,1
tinan, oin,Directed,1
oin, rekrutamentu,Directed,1
rekrutamentu, tenke,Directed,1
tenke, akontese,Directed,1
akontese, dala,Directed,1
dala, ida,Directed,1
ida, de’it,Directed,1
de’it, nune’e,Directed,1
nune’e, sai,Directed,1
sai, hosi,Directed,1
hosi, ne’ebá,Directed,1
ne’ebá, mak,Directed,1
mak, ita,Directed,1
ita, fahe,Directed,1
fahe, fali,Directed,1
fali, balu,Directed,1
balu, ba,Directed,1
ba, polísia,Directed,1
polísia, no,Directed,1
no, balu,Directed,1
balu, nafatin,Directed,1
nafatin, iha,Directed,1
iha, f-fdtl,Directed,1
f-fdtl, nune’e,Directed,1
nune’e, disiplina,Directed,1
disiplina, ba,Directed,1
ba, parte,Directed,1
parte, rua,Directed,1
rua, ne’e,Directed,1
ne’e, hanesan,Directed,1
hanesan, ministru,Directed,1
ministru, informa,Directed,1
informa, nia,Directed,1
nia, akresenta,Directed,1
akresenta, katak,Directed,1
katak, rekrutamentu,Directed,1
rekrutamentu, konjuntu,Directed,1
konjuntu, ne’e,Directed,1
ne’e, sei,Directed,1
sei, akontese,Directed,1
akontese, iha,Directed,1
iha, maibé,Directed,1
maibé, konseitu,Directed,1
konseitu, hirak,Directed,1
hirak, ne’e,Directed,1
ne’e, sei,Directed,1
sei, haree,Directed,1
haree, hela,Directed,1
hela, no,Directed,1
no, sei,Directed,1
sei, aprezenta,Directed,1
aprezenta, ikus,Directed,1
ikus, ba,Directed,1
ba, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, iha,Directed,1
iha, fulan,Directed,1
fulan, outubru,Directed,1
outubru, nia,Directed,1
nia, rohan,Directed,1
rohan, ainaru,Directed,1
ainaru, agostu,Directed,1
agostu, inspirasaun,Directed,1
inspirasaun, ida,Directed,1
ida, ne’e,Directed,1
ne’e, hato’o,Directed,1
hato’o, hosi,Directed,1
hosi, xefe,Directed,1
xefe, casa,Directed,1
casa, civil,Directed,1
civil, francisco,Directed,1
francisco, maira,Directed,1
maira, de,Directed,1
de, vasconcelos,Directed,1
vasconcelos, ba,Directed,1
ba, estudante,Directed,1
estudante, sira,Directed,1
sira, wainhira,Directed,1
wainhira, nia,Directed,1
nia, vizita,Directed,1
vizita, eskola,Directed,1
eskola, balu,Directed,1
balu, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, ainaru,Directed,1
ainaru, iha,Directed,1
iha, tersa,Directed,1
tersa, ne’e,Directed,1
ne’e, ne’ebé,Directed,1
ne’ebé, akompaña,Directed,1
akompaña, mós,Directed,1
mós, hosi,Directed,1
hosi, membru,Directed,1
membru, governu,Directed,1
governu, balu,Directed,1
balu, situasaun,Directed,1
situasaun, difísil,Directed,1
difísil, kondisaun,Directed,1
kondisaun, difísil,Directed,1
difísil, maibé,Directed,1
maibé, ita,Directed,1
ita, orgullu,Directed,1
orgullu, tanba,Directed,1
tanba, ita-nia,Directed,1
ita-nia, oan,Directed,1
oan, sira,Directed,1
sira, sei,Directed,1
sei, iha,Directed,1
iha, mehi,Directed,1
mehi, ema,Directed,1
ema, kiak,Directed,1
kiak, liu,Directed,1
liu, iha,Directed,1
iha, mundu,Directed,1
mundu, mak,Directed,1
mak, ema,Directed,1
ema, ne’ebé,Directed,1
ne’ebé, laiha,Directed,1
laiha, mehi,Directed,1
mehi, dezde,Directed,1
dezde, nia,Directed,1
nia, hán-hemu,Directed,1
hán-hemu, laiha,Directed,1
laiha, maibé,Directed,1
maibé, nia,Directed,1
nia, sei,Directed,1
sei, iha,Directed,1
iha, mehi,Directed,1
mehi, nia,Directed,1
nia, la’os,Directed,1
la’os, kiak,Directed,1
kiak, tanba,Directed,1
tanba, ho,Directed,1
ho, mehi,Directed,1
mehi, ne’e,Directed,1
ne’e, mak,Directed,1
mak, nia,Directed,1
nia, bele,Directed,1
bele, muda,Directed,1
muda, nia-an,Directed,1
nia-an, dehan,Directed,1
dehan, xefe,Directed,1
xefe, casa,Directed,1
casa, civil,Directed,1
civil, ne’e,Directed,1
ne’e, duni,Directed,1
duni, nia,Directed,1
nia, husu,Directed,1
husu, ba,Directed,1
ba, inan-aman,Directed,1
inan-aman, sira,Directed,1
sira, atu,Directed,1
atu, sériu,Directed,1
sériu, investe,Directed,1
investe, iha,Directed,1
iha, oan,Directed,1
oan, sira-nia,Directed,1
sira-nia, edukasaun,Directed,1
edukasaun, tanba,Directed,1
tanba, edukasaun,Directed,1
edukasaun, mak,Directed,1
mak, bele,Directed,1
bele, muda,Directed,1
muda, ema-nia,Directed,1
ema-nia, moris,Directed,1
moris, no,Directed,1
no, lori,Directed,1
lori, nasaun,Directed,1
nasaun, ba,Directed,1
ba, oin,Directed,1
oin, eskola,Directed,1
eskola, mak,Directed,1
mak, halo,Directed,1
halo, ema,Directed,1
ema, sai,Directed,1
sai, sivilizadu,Directed,1
sivilizadu, eskola,Directed,1
eskola, mak,Directed,1
mak, halo,Directed,1
halo, ema,Directed,1
ema, matenek,Directed,1
matenek, eskola,Directed,1
eskola, mak,Directed,1
mak, halo,Directed,1
halo, ema,Directed,1
ema, iha,Directed,1
iha, utilidade,Directed,1
utilidade, hanesan,Directed,1
hanesan, sidadaun,Directed,1
sidadaun, ba,Directed,1
ba, nasaun,Directed,1
nasaun, ida,Directed,1
ida, inan-aman,Directed,1
inan-aman, sira,Directed,1
sira, eskola,Directed,1
eskola, ne’e,Directed,1
ne’e, la’os,Directed,1
la’os, responsabilidade,Directed,1
responsabilidade, governu,Directed,1
governu, de’it,Directed,1
de’it, la’os,Directed,1
la’os, mestre,Directed,1
mestre, sira,Directed,1
sira, de’it,Directed,1
de’it, maibé,Directed,1
maibé, autoridade,Directed,1
autoridade, lokál,Directed,1
lokál, inan-aman,Directed,1
inan-aman, no,Directed,1
no, alunu,Directed,1
alunu, sira,Directed,1
sira, rasik,Directed,1
rasik, francisco,Directed,1
francisco, vasconcelos,Directed,1
vasconcelos, akresenta,Directed,1
akresenta, dili,Directed,1
dili, agostu,Directed,1
agostu, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, hala’o,Directed,1
hala’o, sorumutuk,Directed,1
sorumutuk, ohin,Directed,1
ohin, iha,Directed,1
iha, palásiu,Directed,1
palásiu, governu,Directed,1
governu, dili,Directed,1
dili, no,Directed,1
no, deside,Directed,1
deside, propoin,Directed,1
propoin, ba,Directed,1
ba, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, pr,Directed,1
pr, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, atu,Directed,1
atu, halo,Directed,1
halo, renovasaun,Directed,1
renovasaun, ba,Directed,1
ba, implementasaun,Directed,1
implementasaun, estadu,Directed,1
estadu, emerjénsia,Directed,1
emerjénsia, ba,Directed,1
ba, dala,Directed,1
dala, ba,Directed,1
ba, loron,Directed,1
loron, tán,Directed,1
tán, komunikadu,Directed,1
komunikadu, imprensa,Directed,1
imprensa, ofisiál,Directed,1
ofisiál, fó-sai,Directed,1
fó-sai, hosi,Directed,1
hosi, ministériu,Directed,1
ministériu, solidariedade,Directed,1
solidariedade, sosiál,Directed,1
sosiál, no,Directed,1
no, inkluzaun,Directed,1
inkluzaun, mssi,Directed,1
mssi, hateten,Directed,1
hateten, katak,Directed,1
katak, desizaun,Directed,1
desizaun, refere,Directed,1
refere, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, foti,Directed,1
foti, hafoin,Directed,1
hafoin, analiza,Directed,1
analiza, tiha,Directed,1
tiha, aprezentasaun,Directed,1
aprezentasaun, hosi,Directed,1
hosi, sala,Directed,1
sala, situasaun,Directed,1
situasaun, kona-ba,Directed,1
kona-ba, pontu,Directed,1
pontu, situasaun,Directed,1
situasaun, epidemiolójika,Directed,1
epidemiolójika, nasionál,Directed,1
nasionál, governu,Directed,1
governu, esplika,Directed,1
esplika, halo,Directed,1
halo, estensaun,Directed,1
estensaun, ba,Directed,1
ba, estadu,Directed,1
estadu, emerjénsia,Directed,1
emerjénsia, ne’e,Directed,1
ne’e, ho,Directed,1
ho, objetivu,Directed,1
objetivu, atu,Directed,1
atu, bele,Directed,1
bele, evita,Directed,1
evita, no,Directed,1
no, neutraliza,Directed,1
neutraliza, risku,Directed,1
risku, propagasaun,Directed,1
propagasaun, sira,Directed,1
sira, hosi,Directed,1
hosi, variante,Directed,1
variante, foun,Directed,1
foun, covid,Directed,1
covid, no,Directed,1
no, nune’e,Directed,1
nune’e, bele,Directed,1
bele, proteje,Directed,1
proteje, saúde,Directed,1
saúde, públika,Directed,1
públika, no,Directed,1
no, kapasidade,Directed,1
kapasidade, resposta,Directed,1
resposta, hosi,Directed,1
hosi, sistema,Directed,1
sistema, nasionál,Directed,1
nasionál, saúde,Directed,1
saúde, nian,Directed,1
nian, tanba,Directed,1
tanba, ne’e,Directed,1
ne’e, ho,Directed,1
ho, renovasaun,Directed,1
renovasaun, ka,Directed,1
ka, estensaun,Directed,1
estensaun, estadu,Directed,1
estadu, emerjénsia,Directed,1
emerjénsia, refere,Directed,1
refere, sei,Directed,1
sei, permite,Directed,1
permite, governu,Directed,1
governu, hodi,Directed,1
hodi, halo,Directed,1
halo, suspensaun,Directed,1
suspensaun, ka,Directed,1
ka, restrisaun,Directed,1
restrisaun, ba,Directed,1
ba, ema-nia,Directed,1
ema-nia, direitu,Directed,1
direitu, no,Directed,1
no, garantia,Directed,1
garantia, fundamentál,Directed,1
fundamentál, balu,Directed,1
balu, molok,Directed,1
molok, ne’e,Directed,1
ne’e, pr,Directed,1
pr, promulga,Directed,1
promulga, ona,Directed,1
ona, implementasaun,Directed,1
implementasaun, ee,Directed,1
ee, ba,Directed,1
ba, dala,Directed,1
dala, ne’ebé,Directed,1
ne’ebé, oras,Directed,1
oras, ne’e,Directed,1
ne’e, vigora,Directed,1
vigora, hela,Directed,1
hela, no,Directed,1
no, sei,Directed,1
sei, termina,Directed,1
termina, iha,Directed,1
iha, agostu,Directed,1
agostu, dili,Directed,1
dili, outubru,Directed,1
outubru, defisiente,Directed,1
defisiente, matan,Directed,1
matan, leonito,Directed,1
leonito, da,Directed,1
da, costa,Directed,1
costa, carmone,Directed,1
carmone, enkoraja,Directed,1
enkoraja, joven,Directed,1
joven, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, iha,Directed,1
iha, kondisaun,Directed,1
kondisaun, fíziku,Directed,1
fíziku, no,Directed,1
no, saúde,Directed,1
saúde, di’ak,Directed,1
di’ak, sein,Directed,1
sein, defisiénsia,Directed,1
defisiénsia, ruma,Directed,1
ruma, atu,Directed,1
atu, book-an,Directed,1
book-an, hodi,Directed,1
hodi, halo,Directed,1
halo, buat,Directed,1
buat, di’ak,Directed,1
di’ak, ruma,Directed,1
ruma, ba,Directed,1
ba, nasaun,Directed,1
nasaun, leonito,Directed,1
leonito, da,Directed,1
da, costa,Directed,1
costa, hateten,Directed,1
hateten, katak,Directed,1
katak, maske,Directed,1
maske, nia,Directed,1
nia, ho,Directed,1
ho, kondisaun,Directed,1
kondisaun, defisiente,Directed,1
defisiente, matan,Directed,1
matan, maibé,Directed,1
maibé, nia,Directed,1
nia, fila-liman,Directed,1
fila-liman, rasik,Directed,1
rasik, liuhosi,Directed,1
liuhosi, fa’an,Directed,1
fa’an, sigaru,Directed,1
sigaru, no,Directed,1
no, pulsa,Directed,1
pulsa, iha,Directed,1
iha, dalan,Directed,1
dalan, ninin,Directed,1
ninin, sira,Directed,1
sira, dezde,Directed,1
dezde, to’o,Directed,1
to’o, agora,Directed,1
agora, hodi,Directed,1
hodi, apoia,Directed,1
apoia, nesesidade,Directed,1
nesesidade, uma-laran,Directed,1
uma-laran, no,Directed,1
no, atu,Directed,1
atu, fanun,Directed,1
fanun, mós,Directed,1
mós, joven,Directed,1
joven, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, ho,Directed,1
ho, kondisaun,Directed,1
kondisaun, di’ak,Directed,1
di’ak, ba,Directed,1
ba, joven,Directed,1
joven, feto,Directed,1
feto, no,Directed,1
no, mane,Directed,1
mane, ha’u,Directed,1
ha’u, halo,Directed,1
halo, ne’e,Directed,1
ne’e, hanesan,Directed,1
hanesan, hodi,Directed,1
hodi, fanun,Directed,1
fanun, joven,Directed,1
joven, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, la,Directed,1
la, defisiente,Directed,1
defisiente, atu,Directed,1
atu, nune’e,Directed,1
nune’e, bele,Directed,1
bele, book-an,Directed,1
book-an, hodi,Directed,1
hodi, halo,Directed,1
halo, buat,Directed,1
buat, ruma,Directed,1
ruma, labele,Directed,1
labele, kria,Directed,1
kria, problema,Directed,1
problema, labele,Directed,1
labele, hanoin,Directed,1
hanoin, baku,Directed,1
baku, malu,Directed,1
malu, haree,Directed,1
haree, book-an,Directed,1
book-an, ona,Directed,1
ona, ba,Directed,1
ba, leonito,Directed,1
leonito, dehan,Directed,1
dehan, ba,Directed,1
ba, jornalista,Directed,1
jornalista, timor,Directed,1
timor, news,Directed,1
news, ohin,Directed,1
ohin, iha,Directed,1
iha, bekora,Directed,1
bekora, dili,Directed,1
dili, leonito,Directed,1
leonito, nia,Directed,1
nia, aman,Directed,1
aman, mate,Directed,1
mate, ona,Directed,1
ona, no,Directed,1
no, inan,Directed,1
inan, oras,Directed,1
oras, ne’e,Directed,1
ne’e, iha,Directed,1
iha, likisá,Directed,1
likisá, no,Directed,1
no, nia,Directed,1
nia, iha,Directed,1
iha, mós,Directed,1
mós, feton,Directed,1
feton, ida,Directed,1
ida, hafoin,Directed,1
hafoin, konversa,Directed,1
konversa, ho,Directed,1
ho, jornalista,Directed,1
jornalista, timor,Directed,1
timor, news,Directed,1
news, molok,Directed,1
molok, fahe,Directed,1
fahe, malu,Directed,1
malu, leonito,Directed,1
leonito, hato’o,Directed,1
hato’o, mós,Directed,1
mós, lia-menon,Directed,1
lia-menon, ba,Directed,1
ba, parte,Directed,1
parte, governu,Directed,1
governu, atu,Directed,1
atu, bele,Directed,1
bele, prepara,Directed,1
prepara, mós,Directed,1
mós, kampu,Directed,1
kampu, traballu,Directed,1
traballu, ba,Directed,1
ba, defisiente,Directed,1
defisiente, sira,Directed,1
sira, ami,Directed,1
ami, hakarak,Directed,1
hakarak, governu,Directed,1
governu, prepara,Directed,1
prepara, kampu,Directed,1
kampu, traballu,Directed,1
traballu, ida,Directed,1
ida, mai,Directed,1
mai, ami,Directed,1
ami, atu,Directed,1
atu, ami,Directed,1
ami, bele,Directed,1
bele, buka,Directed,1
buka, moris,Directed,1
moris, rasik,Directed,1
rasik, nia,Directed,1
nia, dehan,Directed,1
dehan, dili,Directed,1
dili, outubru,Directed,1
outubru, prezidénsia,Directed,1
prezidénsia, repúblika,Directed,1
repúblika, pr,Directed,1
pr, fó,Directed,1
fó, apoiu,Directed,1
apoiu, materiál,Directed,1
materiál, konstrusaun,Directed,1
konstrusaun, no,Directed,1
no, roupa,Directed,1
roupa, ba,Directed,1
ba, família,Directed,1
família, vítima,Directed,1
vítima, hosi,Directed,1
hosi, inséndiu,Directed,1
inséndiu, ne’ebé,Directed,1
ne’ebé, akontese,Directed,1
akontese, iha,Directed,1
iha, eiz,Directed,1
eiz, merkadu,Directed,1
merkadu, komoro,Directed,1
komoro, dili,Directed,1
dili, ne’ebé,Directed,1
ne’ebé, apoiu,Directed,1
apoiu, hirak,Directed,1
hirak, ne’e,Directed,1
ne’e, entrega,Directed,1
entrega, direita,Directed,1
direita, hosi,Directed,1
hosi, xefe,Directed,1
xefe, casa,Directed,1
casa, civil,Directed,1
civil, francisco,Directed,1
francisco, maria,Directed,1
maria, de,Directed,1
de, vasconcelos,Directed,1
vasconcelos, parte,Directed,1
parte, pr,Directed,1
pr, nian,Directed,1
nian, relata,Directed,1
relata, katak,Directed,1
katak, família,Directed,1
família, hamutuk,Directed,1
hamutuk, mak,Directed,1
mak, simu,Directed,1
simu, apoiu,Directed,1
apoiu, hanesan,Directed,1
hanesan, semente,Directed,1
semente, saku,Directed,1
saku, besi,Directed,1
besi, kotak,Directed,1
kotak, hamutuk,Directed,1
hamutuk, baut,Directed,1
baut, kalen,Directed,1
kalen, kaixa,Directed,1
kaixa, no,Directed,1
no, roupa,Directed,1
roupa, sakola,Directed,1
sakola, ajudus,Directed,1
ajudus, ida,Directed,1
ida, ne'e,Directed,1
ne'e, hanesan,Directed,1
hanesan, formas,Directed,1
formas, ida,Directed,1
ida, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, nia,Directed,1
nia, responsabilidade,Directed,1
responsabilidade, prezidente,Directed,1
prezidente, nia,Directed,1
nia, domin,Directed,1
domin, ba,Directed,1
ba, ita-boot,Directed,1
ita-boot, sira,Directed,1
sira, maske,Directed,1
maske, la,Directed,1
la, barak,Directed,1
barak, maibé,Directed,1
maibé, importante,Directed,1
importante, la'ós,Directed,1
la'ós, sasan,Directed,1
sasan, ne'e,Directed,1
ne'e, la'e,Directed,1
la'e, importante,Directed,1
importante, mak,Directed,1
mak, ita-nia,Directed,1
ita-nia, relasaun,Directed,1
relasaun, ita-nia,Directed,1
ita-nia, domin,Directed,1
domin, no,Directed,1
no, hanesan,Directed,1
hanesan, umanu,Directed,1
umanu, hanesan,Directed,1
hanesan, aman,Directed,1
aman, no,Directed,1
no, oan,Directed,1
oan, sira,Directed,1
sira, xefe,Directed,1
xefe, casa,Directed,1
casa, civil,Directed,1
civil, hato'o,Directed,1
hato'o, ba,Directed,1
ba, vítima,Directed,1
vítima, inséndiu,Directed,1
inséndiu, ohin,Directed,1
ohin, hafoin,Directed,1
hafoin, entrega,Directed,1
entrega, tiha,Directed,1
tiha, apoiu,Directed,1
apoiu, hirak,Directed,1
hirak, ne’e,Directed,1
ne’e, nia,Directed,1
nia, mós,Directed,1
mós, fó,Directed,1
fó, hanoin,Directed,1
hanoin, ba,Directed,1
ba, autoridade,Directed,1
autoridade, atu,Directed,1
atu, koordena,Directed,1
koordena, ho,Directed,1
ho, governu,Directed,1
governu, liuhosi,Directed,1
liuhosi, diresaun,Directed,1
diresaun, bombeiru,Directed,1
bombeiru, hodi,Directed,1
hodi, bele,Directed,1
bele, hala'o,Directed,1
hala'o, edukasaun,Directed,1
edukasaun, sívika,Directed,1
sívika, ida,Directed,1
ida, kona-ba,Directed,1
kona-ba, oinsá,Directed,1
oinsá, atu,Directed,1
atu, hasoru,Directed,1
hasoru, inséndiu,Directed,1
inséndiu, tanba,Directed,1
tanba, komunidade,Directed,1
komunidade, eiz,Directed,1
eiz, merkadu,Directed,1
merkadu, komoro,Directed,1
komoro, afeita,Directed,1
afeita, ona,Directed,1
ona, inséndiu,Directed,1
inséndiu, ba,Directed,1
ba, dala,Directed,1
dala, rua,Directed,1
rua, kongu,Directed,1
kongu, outubru,Directed,1
outubru, organizasaun,Directed,1
organizasaun, mundiál,Directed,1
mundiál, ba,Directed,1
ba, saúde,Directed,1
saúde, oms,Directed,1
oms, relata,Directed,1
relata, katak,Directed,1
katak, iha,Directed,1
iha, loron,Directed,1
loron, sanulu,Directed,1
sanulu, ikus,Directed,1
ikus, ne’e,Directed,1
ne’e, deteta,Directed,1
deteta, hikas,Directed,1
hikas, kazu,Directed,1
kazu, foun,Directed,1
foun, virus,Directed,1
virus, ebola,Directed,1
ebola, lima,Directed,1
lima, iha,Directed,1
iha, distritu,Directed,1
distritu, butsili,Directed,1
butsili, repúblika,Directed,1
repúblika, demokrátika,Directed,1
demokrátika, kongu,Directed,1
kongu, no,Directed,1
no, hosi,Directed,1
hosi, kazu,Directed,1
kazu, lima,Directed,1
lima, ne’e,Directed,1
ne’e, na’in,Directed,1
na’in, tolu,Directed,1
tolu, mak,Directed,1
mak, mate,Directed,1
mate, reuters,Directed,1
reuters, haktuir,Directed,1
haktuir, iha,Directed,1
iha, segunda,Directed,1
segunda, ne’e,Directed,1
ne’e, autoridade,Directed,1
autoridade, sira,Directed,1
sira, iha,Directed,1
iha, kongu,Directed,1
kongu, analiza,Directed,1
analiza, katak,Directed,1
katak, transmisaun,Directed,1
transmisaun, kazu,Directed,1
kazu, foun,Directed,1
foun, ne’e,Directed,1
ne’e, iha,Directed,1
iha, relasaun,Directed,1
relasaun, ho,Directed,1
ho, surtu,Directed,1
surtu, ebola,Directed,1
ebola, entre,Directed,1
entre, ne’ebé,Directed,1
ne’ebé, durante,Directed,1
durante, períodu,Directed,1
períodu, refere,Directed,1
refere, nia,Directed,1
nia, laran,Directed,1
laran, infesaun,Directed,1
infesaun, ebola,Directed,1
ebola, hamate,Directed,1
hamate, ema,Directed,1
ema, no,Directed,1
no, infeta,Directed,1
infeta, ema,Directed,1
ema, liu,Directed,1
liu, oras,Directed,1
oras, ne’e,Directed,1
ne’e, iha,Directed,1
iha, de’it,Directed,1
de’it, vasina,Directed,1
vasina, kontra,Directed,1
kontra, ebola,Directed,1
ebola, tipu,Directed,1
tipu, rua,Directed,1
rua, ne’ebé,Directed,1
ne’ebé, eziste,Directed,1
eziste, iha,Directed,1
iha, mundu,Directed,1
mundu, mak,Directed,1
mak, produsaun,Directed,1
produsaun, merck,Directed,1
merck, no,Directed,1
no, johnson,Directed,1
johnson, johnson,Directed,1
johnson, dili,Directed,1
dili, agostu,Directed,1
agostu, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, hala’o,Directed,1
hala’o, reuniaun,Directed,1
reuniaun, ohin,Directed,1
ohin, iha,Directed,1
iha, palásiu,Directed,1
palásiu, governu,Directed,1
governu, dili,Directed,1
dili, no,Directed,1
no, deside,Directed,1
deside, hodi,Directed,1
hodi, mantéin,Directed,1
mantéin, impozisaun,Directed,1
impozisaun, serka,Directed,1
serka, sanitária,Directed,1
sanitária, ss,Directed,1
ss, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, dili,Directed,1
dili, no,Directed,1
no, iha,Directed,1
iha, postu-administrativu,Directed,1
postu-administrativu, rua,Directed,1
rua, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, ermera,Directed,1
ermera, mak,Directed,1
mak, hanesan,Directed,1
hanesan, ermera,Directed,1
ermera, no,Directed,1
no, railaku,Directed,1
railaku, to’o,Directed,1
to’o, agostu,Directed,1
agostu, aléin,Directed,1
aléin, hosi,Directed,1
hosi, dili,Directed,1
dili, ermera,Directed,1
ermera, no,Directed,1
no, railaku,Directed,1
railaku, governu,Directed,1
governu, mós,Directed,1
mós, deside,Directed,1
deside, mantéin,Directed,1
mantéin, impozisaun,Directed,1
impozisaun, ss,Directed,1
ss, iha,Directed,1
iha, suku,Directed,1
suku, naimeko,Directed,1
naimeko, no,Directed,1
no, bobometo,Directed,1
bobometo, iha,Directed,1
iha, raeoa,Directed,1
raeoa, to’o,Directed,1
to’o, loron,Directed,1
loron, ne’ebé,Directed,1
ne’ebé, hanesan,Directed,1
hanesan, mak,Directed,1
mak, agostu,Directed,1
agostu, parte,Directed,1
parte, governu,Directed,1
governu, liuhosi,Directed,1
liuhosi, sorumutuk,Directed,1
sorumutuk, refere,Directed,1
refere, foti,Directed,1
foti, desizaun,Directed,1
desizaun, katak,Directed,1
katak, kontinua,Directed,1
kontinua, mantéin,Directed,1
mantéin, mós,Directed,1
mós, konfinamentu,Directed,1
konfinamentu, domisiliáriu,Directed,1
domisiliáriu, jerál,Directed,1
jerál, iha,Directed,1
iha, postu-adminsitrativu,Directed,1
postu-adminsitrativu, ermera,Directed,1
ermera, no,Directed,1
no, railaku,Directed,1
railaku, to’o,Directed,1
to’o, agostu,Directed,1
agostu, nune’e,Directed,1
nune’e, governu,Directed,1
governu, kontinua,Directed,1
kontinua, bandu,Directed,1
bandu, ema-nia,Directed,1
ema-nia, sirkulasaun,Directed,1
sirkulasaun, entre,Directed,1
entre, munisípiu,Directed,1
munisípiu, ka,Directed,1
ka, área,Directed,1
área, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, temi,Directed,1
temi, ona,Directed,1
ona, no,Directed,1
no, sirkunskrisaun,Directed,1
sirkunskrisaun, administrativa,Directed,1
administrativa, sira,Directed,1
sira, seluk,Directed,1
seluk, no,Directed,1
no, nafatin,Directed,1
nafatin, ho,Directed,1
ho, exepsaun,Directed,1
exepsaun, ne’ebé,Directed,1
ne’ebé, fó-sai,Directed,1
fó-sai, tiha,Directed,1
tiha, ona,Directed,1
ona, antes,Directed,1
antes, dili,Directed,1
dili, agostu,Directed,1
agostu, komandu,Directed,1
komandu, polísia,Directed,1
polísia, nasionál,Directed,1
nasionál, timor-leste,Directed,1
timor-leste, pntl,Directed,1
pntl, liuhosi,Directed,1
liuhosi, unidade,Directed,1
unidade, patrullamentu,Directed,1
patrullamentu, fronteira,Directed,1
fronteira, upf,Directed,1
upf, iha,Directed,1
iha, kuarta,Directed,1
kuarta, kalan,Directed,1
kalan, kaptura,Directed,1
kaptura, sidadaun,Directed,1
sidadaun, timoroan,Directed,1
timoroan, na’in,Directed,1
na’in, iha,Directed,1
iha, aldeia,Directed,1
aldeia, baer,Directed,1
baer, suku,Directed,1
suku, beseuk,Directed,1
beseuk, postu-administrativu,Directed,1
postu-administrativu, tilomar,Directed,1
tilomar, kovalima,Directed,1
kovalima, iha,Directed,1
iha, área,Directed,1
área, besik,Directed,1
besik, fronteira,Directed,1
fronteira, entre,Directed,1
entre, indonézia,Directed,1
indonézia, no,Directed,1
no, timor-leste,Directed,1
timor-leste, tanba,Directed,1
tanba, tenta,Directed,1
tenta, transporta,Directed,1
transporta, kuda,Directed,1
kuda, hamutuk,Directed,1
hamutuk, ba,Directed,1
ba, indonézia,Directed,1
indonézia, ho,Directed,1
ho, ilegál,Directed,1
ilegál, hori-kalan,Directed,1
hori-kalan, iha,Directed,1
iha, meia,Directed,1
meia, noite,Directed,1
noite, membru,Directed,1
membru, upf,Directed,1
upf, kompañia,Directed,1
kompañia, bravo,Directed,1
bravo, servisu,Directed,1
servisu, koletivu,Directed,1
koletivu, kaptura,Directed,1
kaptura, ita-nia,Directed,1
ita-nia, joven,Directed,1
joven, na’in,Directed,1
na’in, iha,Directed,1
iha, área,Directed,1
área, mota-laran,Directed,1
mota-laran, ne’ebé,Directed,1
ne’ebé, halo,Directed,1
