keta-ketak, ba
ba, hasoru
hasoru, malu
malu, labele
labele, rabat
rabat, malu
malu, menus
menus, hosi
hosi, metru
metru, ida
ida, fidelis
fidelis, esplika
esplika, ne’e
ne’e, nu’udar
nu’udar, medida
medida, ida
ida, hosi
hosi, dekretu-lei
dekretu-lei, númeru
númeru, kona-ba
kona-ba, medida
medida, implementasaun
implementasaun, ee
ee, ne’ebé
ne’ebé, konsellu
konsellu, ministru
ministru, halo
halo, alterasaun
alterasaun, dahuluk
dahuluk, iha
iha, reuniaun
reuniaun, refere
refere, ho
ho, alterasaun
alterasaun, ne’e
ne’e, governu
governu, mós
mós, permite
permite, ona
ona, atu
atu, hala’o
hala’o, atividade
atividade, relijiozu
relijiozu, sosiál
sosiál, kulturál
kulturál, no
no, desportu
desportu, sira
sira, maibé
maibé, tenke
tenke, kumpri
kumpri, nafatin
nafatin, regra
regra, prevensaun
prevensaun, covid
covid, liuliu
liuliu, distánsia
distánsia, sosiál
sosiál, maibé
maibé, tenke
tenke, kumpri
kumpri, medida
medida, sira
sira, prevensaun
prevensaun, no
no, kontrolu
kontrolu, covid
covid, liuliu
liuliu, tenke
tenke, mantéin
mantéin, distánsia
distánsia, pelu-menus
pelu-menus, metru
metru, ida
ida, ho
ho, ema
ema, seluk
seluk, liuliu
liuliu, ba
ba, sira
sira, ne’ebé
ne’ebé, la
la, hela
hela, hamutuk
hamutuk, iha
iha, uma
uma, ida
ida, ezemplu
ezemplu, ema
ema, ida
ida, la
la, hela
hela, hamutuk
hamutuk, ho
ho, ema
ema, seluk
seluk, iha
iha, uma
uma, ida
ida, no
no, nia
nia, atu
atu, ba
ba, hasoru
hasoru, ema
ema, seluk
seluk, ne’ebé
ne’ebé, hela
hela, iha
iha, uma
uma, seluk
seluk, ida
ida, hasoru
hasoru, malu
malu, iha
iha, li’ur
li’ur, sira
sira, na’in
na’in, rua
rua, tenke
tenke, halo
halo, distansiamentu
distansiamentu, na’in
na’in, rua
rua, ne’e
ne’e, labele
labele, hasoru
hasoru, malu
malu, rabat
rabat, malu
malu, menus
menus, hosi
hosi, metru
metru, ne’ebé
ne’ebé, husu
husu, no
no, ezije
ezije, atu
atu, uza
uza, máskara
máskara, fidelis
fidelis, informa
informa, ohin
ohin, iha
iha, palásiu
palásiu, governu
governu, dili
dili, hafoin
hafoin, remata
remata, reuniaun
reuniaun, nia
nia, akresenta
akresenta, katak
katak, ema
ema, sira
sira, ne’ebé
ne’ebé, hamutuk
hamutuk, iha
iha, fatin
fatin, ida
ida, no
no, la
la, kumpri
kumpri, distánsia
distánsia, sosiál
sosiál, ka
ka, rabat
rabat, malu
malu, menus
menus, hosi
hosi, metru
metru, rua
rua, ne’e
ne’e, konsidera
konsidera, nu’udar
nu’udar, halibur
halibur, malu’
malu’, no
no, ida
ida, ne’e
ne’e, governu
governu, la
la, permite
permite, porta-vóz
porta-vóz, konsellu
konsellu, ministru
ministru, ne’e
ne’e, dehan
dehan, katak
katak, polísia
polísia, iha
iha, devér
devér, atu
atu, halo
halo, intervensaun
intervensaun, ba
ba, ema
ema, hirak
hirak, ne’ebé
ne’ebé, la
la, kumpri
kumpri, regra
regra, sira
sira, ne’e
ne’e, durante
durante, ee
ee, dili
dili, setembru
setembru, estadus
estadus, unidus
unidus, amérika
amérika, eua
eua, ohin
ohin, anunsia
anunsia, tán
tán, apoiu
apoiu, adisionál
adisionál, millaun
millaun, ba
ba, timor-leste
timor-leste, hodi
hodi, luta
luta, kontra
kontra, covid
covid, ho
ho, apoiu
apoiu, adisionál
adisionál, millaun
millaun, ne’e
ne’e, hatudu
hatudu, katak
katak, eua
eua, nia
nia, kontribuisaun
kontribuisaun, atuál
atuál, ba
ba, timor-leste
timor-leste, hamutuk
hamutuk, millaun
millaun, estadus
estadus, unidus
unidus, hamriik
hamriik, metin
metin, ho
ho, timor-leste
timor-leste, hanesan
hanesan, amigu
amigu, no
no, parseiru
parseiru, duradoura
duradoura, hodi
hodi, ita
ita, hamutuk
hamutuk, kombate
kombate, covid
covid, estadus
estadus, unidus
unidus, adopa
adopa, abordajen
abordajen, abranjente
abranjente, ida
ida, hodi
hodi, hapara
hapara, pandemia
pandemia, ida
ida, ne’e
ne’e, halo
halo, mitigasaun
mitigasaun, ba
ba, estragus
estragus, hirak
hirak, ne’ebé
ne’ebé, covid
covid, kauza
kauza, ba
ba, ema
ema, no
no, sosiedade
sosiedade, sira
sira, no
no, reforsa
reforsa, rekuperasaun
rekuperasaun, iha
iha, nível
nível, globál
globál, no
no, prontidaun
prontidaun, atu
atu, hasoru
hasoru, ameasa
ameasa, kauza
kauza, hosi
hosi, pandemia
pandemia, iha
iha, futuru
futuru, haktuir
haktuir, tom
tom, daley
daley, nu’udar
nu’udar, enkaregadu
enkaregadu, negósiu
negósiu, embaixada
embaixada, eua
eua, iha
iha, dili
dili, apoiu
apoiu, adisionál
adisionál, ne’e
ne’e, embaixada
embaixada, haktuir
haktuir, katak
katak, sei
sei, utiliza
utiliza, hodi
hodi, inisia
inisia, projetu
projetu, tolu
tolu, mak
mak, hanesan
hanesan, konstrui
konstrui, fasilidade
fasilidade, izolamentu
izolamentu, iha
iha, baukau
baukau, unidade
unidade, móvel
móvel, kuidadu
kuidadu, intensivu
intensivu, iha
iha, dili
dili, no
no, projetu
projetu, fura
fura, bee-matan
bee-matan, iha
iha, batugadé
batugadé, bobonaru
bobonaru, dili
dili, setembru
setembru, primeiru-ministru
primeiru-ministru, taur
taur, matan
matan, ruak
ruak, lori
lori, governu
governu, timor-leste
timor-leste, nia
nia, naran
naran, hato’o
hato’o, profunda
profunda, kondolénsia
kondolénsia, ba
ba, família
família, kolega
kolega, no
no, amigu
amigu, hosi
hosi, eiz
eiz, prezidente
prezidente, repúblika
repúblika, portugál
portugál, jorge
jorge, fernando
fernando, branco
branco, de
de, sampaio
sampaio, ne’ebé
ne’ebé, fila
fila, hikas
hikas, ona
ona, ba
ba, maromak
maromak, ohin
ohin, ho
ho, idade
idade, tinan
tinan, ha’u
ha’u, lori
lori, viii
viii, governu
governu, konstitusionál
konstitusionál, no
no, ha’u
ha’u, nia
nia, naran
naran, rasik
rasik, no
no, ha’u
ha’u, nia
nia, espoza
espoza, espresa
espresa, profunda
profunda, kondolénsia
kondolénsia, ba
ba, família
família, kolega
kolega, no
no, amigu
amigu, saudozu
saudozu, eiz-prezidente
eiz-prezidente, repúblika
repúblika, portugeza
portugeza, jorge
jorge, fernando
fernando, branco
branco, de
de, sampaio
sampaio, dehan
dehan, primeiru-ministru
primeiru-ministru, taur
taur, iha
iha, karta
karta, ne’ebé
ne’ebé, timor
timor, news
news, asesu
asesu, ohin
ohin, iha
iha, karta
karta, ne’e
ne’e, dehan
dehan, jorge
jorge, sampai
sampai, nu’udar
nu’udar, prezidente
prezidente, ida
ida, ne’ebé
ne’ebé, kontibui
kontibui, tebes
tebes, ba
ba, restaurasaun
restaurasaun, independénsia
independénsia, nasionál
nasionál, timor-leste
timor-leste, mundu
mundu, sei
sei, kontinua
kontinua, lembra
lembra, eiz-prezidente
eiz-prezidente, jorge
jorge, sampaio
sampaio, nu’udar
nu’udar, figura
figura, maiór
maiór, ba
ba, kauza
kauza, no
no, liberdade
liberdade, no
no, rekoñese
rekoñese, nu’udar
nu’udar, amigu
amigu, boot
boot, timor-leste
timor-leste, no
no, timoroan
timoroan, nian
nian, dehan
dehan, taur
taur, iha
iha, karta
karta, ne’e
ne’e, jorge
jorge, sampaio
sampaio, asume
asume, pasta
pasta, nu’udar
nu’udar, prezidente
prezidente, repúblika
repúblika, portugál
portugál, ho
ho, mandatu
mandatu, dala
dala, rua
rua, hahú
hahú, hosi
hosi, tinan
tinan, to’o
to’o, hafoin
hafoin, hetan
hetan, deklarasaun
deklarasaun, katak
katak, povu
povu, timor-leste
timor-leste, hili
hili, ukun
ukun, rasik-an
rasik-an, jorge
jorge, sampaio
sampaio, mai
mai, iha
iha, timor-leste
timor-leste, ne’ebé
ne’ebé, simu
simu, direita
direita, hosi
hosi, eiz
eiz, líder
líder, rezisténsia
rezisténsia, xanana
xanana, gusm
gusm, o
o, iha
iha, tinan
tinan, dili
dili, outubru
outubru, prezidente
prezidente, konsellu
konsellu, kombatente
kombatente, libertasaun
libertasaun, nasionál
nasionál, kkln
kkln, vidal
vidal, de
de, jesus
jesus, riak
riak, leman’
leman’, hateten
hateten, katak
katak, mosu
mosu, veteranu
veteranu, falsu
falsu, barak
barak, tanba
tanba, veteranu
veteranu, sira
sira, koñese
koñese, ka
ka, hatene
hatene, hela
hela, ema
ema, nia
nia, pasadu
pasadu, maibé
maibé, nonook
nonook, de’it
de’it, no
no, la
la, reklama
reklama, kedas
kedas, iha
iha, momentu
momentu, prosesu
prosesu, verifikasaun
verifikasaun, la’o
la’o, hela
hela, buat
buat, ida
ida, aprova
aprova, dadus
dadus, halo
halo, verifikasaun
verifikasaun, no
no, aprova
aprova, ne’e
ne’e, iha
iha, veteranu
veteranu, hotu-hotu
hotu-hotu, nia
nia, oin
oin, kaixa
kaixa, mós
mós, iha
iha, ne’ebá
ne’ebá, responsável
responsável, sira
sira, sira
sira, ne’ebé
ne’ebé, túr
túr, iha
iha, estrutura
estrutura, sekretáriu
sekretáriu, zona
zona, seluk
seluk, tán
tán, iha
iha, hotu
hotu, iha
iha, ne’ebá
ne’ebá, ne’e
ne’e, mak
mak, hodi
hodi, aprova
aprova, agora
agora, ita
ita, veteranu
veteranu, iha
iha, timór
timór, ita-nia
ita-nia, lisan
lisan, aat
aat, ida
ida, mak
mak, ne’e
ne’e, kuandu
kuandu, aprova
aprova, iha
iha, ne’ebá
ne’ebá, nia
nia, haree
haree, ema
ema, ne’e
ne’e, la
la, partisipa
partisipa, iha
iha, luta
luta, ka
ka, ema
ema, ne’e
ne’e, milísia
milísia, ka
ka, traidór
traidór, ida
ida, ne’e
ne’e, veteranu
veteranu, sira
sira, la
la, reklama
reklama, kuandu
kuandu, aprova
aprova, liu
liu, tiha
tiha, mak
mak, sira
sira, foin
foin, dehan
dehan, oh
oh, ema
ema, ne’e
ne’e, hanesan
hanesan, ne’e
ne’e, hanesan
hanesan, ne’ebá
ne’ebá, ne’e
ne’e, problema
problema, ida
ida, nusá
nusá, mak
mak, iha
iha, oin
oin, ne’ebá
ne’ebá, sira
sira, la
la, aprezenta
aprezenta, ne’e
ne’e, akontese
akontese, beibeik
beibeik, ona
ona, kuandu
kuandu, verifikasaun
verifikasaun, dadus
dadus, la’o
la’o, hela
hela, ema
ema, bara-barak
bara-barak, iha
iha, ne’ebá
ne’ebá, sira
sira, lakohi
lakohi, reklama
reklama, katak
katak, ema
ema, ne’e
ne’e, hanesan
hanesan, ne’e
ne’e, hanesan
hanesan, ne’ebá
ne’ebá, aprova
aprova, liu
liu, tiha
tiha, mak
mak, sira
sira, foin
foin, dehan
dehan, maibé
maibé, iha
iha, oin
oin, ne’ebá
ne’ebá, ida
ida, la
la, ko’alia
ko’alia, nia
nia, hatene
hatene, hela
hela, maibé
maibé, nia
nia, la
la, dehan
dehan, riak
riak, leman
leman, informa
informa, ba
ba, jornalista
jornalista, timor
timor, news
news, ohin
ohin, iha
iha, nia
nia, knaar-fatin
knaar-fatin, dili
dili, prezidente
prezidente, kkln
kkln, ne’e
ne’e, hateten
hateten, katak
katak, presiza
presiza, halo
halo, investigasaun
investigasaun, kle’an
kle’an, no
no, ho
ho, loloos
loloos, ba
ba, veteranu
veteranu, sira-nia
sira-nia, kontribuisaun
kontribuisaun, lalika
lalika, bosok
bosok, lalika
lalika, inventa
inventa, nia
nia, akresenta
akresenta, riak
riak, leman
leman, hateten
hateten, katak
katak, veteranu
veteranu, falsu
falsu, hirak
hirak, ne’ebé
ne’ebé, identifika
identifika, ona
ona, ne’e
ne’e, sei
sei, entrega
entrega, hikas
hikas, osan
osan, ne’ebé
ne’ebé, sira
sira, simu
simu, tiha
tiha, ona
ona, ba
ba, estadu
estadu, ka
ka, hatama
hatama, sira
sira, ba
ba, kadeia
kadeia, maibé
maibé, prosesu
prosesu, hotu-hotu
hotu-hotu, sei
sei, liuhosi
liuhosi, tribunál
tribunál, tribunál
tribunál, mak
mak, sei
sei, deside
deside, riak
riak, leman
leman, realsa
realsa, baukau
baukau, setembru
setembru, governu
governu, liuhosi
liuhosi, ministru
ministru, agrikultura
agrikultura, no
no, peska
peska, map
map, pedro
pedro, dos
dos, reis
reis, ho
ho, nia
nia, ekipa
ekipa, autoridade
autoridade, lokál
lokál, no
no, agrikultór
agrikultór, sira
sira, iha
iha, sexta
sexta, ne’e
ne’e, kolleta
kolleta, hare
hare, éktare
éktare, ba
ba, époka
époka, daruak
daruak, iha
iha, postu-administrativu
postu-administrativu, baukau
baukau, vila
vila, munisípiu
munisípiu, baukau
baukau, ohin
ohin, ita
ita, kolleta
kolleta, hare
hare, iha
iha, irigasaun
irigasaun, sobabere
sobabere, totál
totál, área
área, kultivu
kultivu, maibé
maibé, ba
ba, segunda
segunda, époka
époka, ita
ita, halo
halo, de’it
de’it, éktare
éktare, maibé
maibé, ho
ho, esforsu
esforsu, ministériu
ministériu, diretór
diretór, munisípiu
munisípiu, no
no, autoridade
autoridade, lokál
lokál, sira
sira, ho
ho, estensionista
estensionista, halo
halo, aprosimasaun
aprosimasaun, tanba
tanba, natar
natar, ne’ebé
ne’ebé, ita
ita, kolleta
kolleta, iha
iha, fatin
fatin, refere
refere, abandona
abandona, ona
ona, kuaze
kuaze, tinan
tinan, ne’ebé
ne’ebé, ohin
ohin, ita
ita, kolleta
kolleta, éktare
éktare, simbolikamente
simbolikamente, iha
iha, área
área, ida
ida, ne’e
ne’e, deha
deha, map
map, iha
iha, nia
nia, intervensaun
intervensaun, map
map, akresenta
akresenta, katak
katak, sei
sei, kontinua
kontinua, iha
iha, problema
problema, uitoan
uitoan, kona-ba
kona-ba, parte
parte, esensiál
esensiál, sira
sira, ba
ba, kultivasaun
kultivasaun, natar
natar, nian
nian, maibé
maibé, nia
nia, dehan
dehan, katak
katak, importante
importante, liu
liu, mak
mak, agrikultór
agrikultór, sira-nia
sira-nia, vontade
vontade, tanba
tanba, ekipa
ekipa, hosi
hosi, parte
parte, map
map, sei
sei, kontinua
kontinua, esforsa
esforsa, hodi
hodi, mellora
mellora, dili
dili, setembru
setembru, facebook
facebook, aprezenta
aprezenta, ókulu
ókulu, intelijente
intelijente, ho
ho, konseitu
konseitu, artificial
artificial, intelligence
intelligence, ai
ai, jerasaun
jerasaun, dahuluk
dahuluk, ne’ebé
ne’ebé, hanaran
hanaran, ray-ban
ray-ban, stories
stories, ókulu
ókulu, intelijente
intelijente, ne’e
ne’e, kompleta
kompleta, ho
ho, funsionamentu
funsionamentu, kámera
kámera, hodi
hodi, foti
foti, imajen
imajen, no
no, vídiu
vídiu, mikrofone
mikrofone, no
no, speaker
speaker, hodi
hodi, rona
rona, podcast
podcast, no
no, asistente
asistente, lian
lian, hodi
hodi, fó
fó, posibilidade
posibilidade, ba
ba, utilizadór
utilizadór, atu
atu, kontrola
kontrola, sein
sein, uza
uza, liman
liman, ókulu
ókulu, intelijente
intelijente, ne’e
ne’e, sei
sei, fa’an
fa’an, ho
ho, folin
folin, hahú
hahú, hosi
hosi, rihun
rihun, produtu
produtu, refere
refere, eziste
eziste, modelu
modelu, kombinasaun
kombinasaun, no
no, provizoriamente
provizoriamente, asesível
asesível, atu
atu, sosa
sosa, liuhosi
liuhosi, online
online, no
no, iha
iha, sentru
sentru, komersiál
komersiál, iha
iha, estadus
estadus, unidus
unidus, austrália
austrália, kanadá
kanadá, irlándia
irlándia, itália
itália, no
no, inglatera
inglatera, ami-nia
ami-nia, misaun
misaun, mak
mak, tulun
tulun, kria
kria, sasán
sasán, ne’ebé
ne’ebé, sei
sei, apoia
apoia, ema
ema, hodi
hodi, sente
sente, konektadu
konektadu, wainhira
wainhira, de’it
de’it, no
no, iha
iha, ne’ebé
ne’ebé, de’it
de’it, dehan
dehan, monisha
monisha, perkash
perkash, nu’udar
nu’udar, péritu
péritu, facebook
facebook, haktuir
haktuir, the
the, guardian
guardian, ókulu
ókulu, intelijente
intelijente, ne’e
ne’e, iha
iha, kamera
kamera, mp
mp, bele
bele, uza
uza, hodi
hodi, foti
foti, imajen
imajen, ka
ka, vídiu
vídiu, ho
ho, durasaun
durasaun, to’o
to’o, segundu
segundu, utiliza
utiliza, capture
capture, button
button, ka
ka, ho
ho, lian
lian, komandu
komandu, asistente
asistente, facebook
facebook, ókulu
ókulu, ne’e
ne’e, mós
mós, kompleta
kompleta, kedas
kedas, ho
ho, aplikasaun
aplikasaun, facebook
facebook, view
view, foun
foun, nune’e
nune’e, utilizadór
utilizadór, bele
bele, partilla
partilla, ambiente
ambiente, ka
ka, ponto-de-vista
ponto-de-vista, no
no, memória
memória, sira
sira, iha
iha, facebook
facebook, manufahi
manufahi, setembru
setembru, diretór
diretór, sekretariadu
sekretariadu, tékniku
tékniku, administrasaun
administrasaun, eleitorál
eleitorál, stae
stae, munisípiu
munisípiu, manufahi
manufahi, angelo
angelo, corte-reál
corte-reál, informa
informa, ohin
ohin, iha
iha, nia
nia, knaar-fatin
knaar-fatin, manufahi
manufahi, katak
katak, stae
stae, manufahi
manufahi, sei
sei, rekruta
rekruta, brigadista
brigadista, hamutuk
hamutuk, na’in
na’in, atu
atu, destaka
destaka, tuir
tuir, sentru
sentru, votasaun
votasaun, ba
ba, eleisaun
eleisaun, prezidensiál
prezidensiál, ne’ebé
ne’ebé, estabelese
estabelese, ona
ona, suku
suku, iha
iha, manufahi
manufahi, nia
nia, dehan
dehan, hahú
hahú, ohin
ohin, stae
stae, manufahi
manufahi, simu
simu, ona
ona, dokumentu
dokumentu, hosi
hosi, kandidatu
kandidatu, brigadista
brigadista, sira
sira, atu
atu, selesiona
selesiona, na’in
na’in, hodi
hodi, organiza
organiza, eleisaun
eleisaun, prezidensiál
prezidensiál, iha
iha, tinan
tinan, oin
oin, angelo
angelo, informa
informa, tán
tán, prosesu
prosesu, simu
simu, dokumentu
dokumentu, ba
ba, konkorente
konkorente, sira
sira, hahú
hahú, ohin
ohin, to'o
to'o, setembru
setembru, selesaun
selesaun, dokumentu
dokumentu, hahú
hahú, iha
iha, to’o
to’o, outubru
outubru, sei
sei, halo
halo, publikasaun
publikasaun, ba
ba, lista
lista, kandidatu
kandidatu, sira
sira, iha
iha, to’o
to’o, outubru
outubru, no
no, rezultadu
rezultadu, finál
finál, sei
sei, fó-sai
fó-sai, iha
iha, janeiru
janeiru, dili
dili, setembru
setembru, ministériu
ministériu, saúde
saúde, ms
ms, timor-leste
timor-leste, rejista
rejista, tán
tán, kazu
kazu, mate
mate, ka
ka, óbitu
óbitu, covid
covid, foun
foun, na’in
na’in, ohin
ohin, nune’e
nune’e, totál
totál, kumulativu
kumulativu, kazu
kazu, óbitu
óbitu, covid
covid, iha
iha, nasaun
nasaun, ida
ida, ne’e
ne’e, atinje
atinje, ona
ona, to’o
to’o, ema
ema, na’in
na’in, ne’ebé
ne’ebé, molok
molok, ne’e
ne’e, rejista
rejista, na’in
na’in, ms
ms, liuhosi
liuhosi, sentru
sentru, integradu
integradu, jestaun
jestaun, krize
krize, sijk
sijk, relata
relata, kazu
kazu, mate
mate, foun
foun, rua
rua, ne’e
ne’e, ohin
ohin, hodi
hodi, esplika
esplika, katak
katak, na’in
na’in, ida
ida, ho
ho, sexu
sexu, mane
mane, no
no, idade
idade, seidauk
seidauk, simu
simu, vasina
vasina, kompletu
kompletu, no
no, ida
ida, seluk
seluk, mós
mós, ho
ho, sexu
sexu, mane
mane, no
no, idade
idade, seidauk
seidauk, simu
simu, vasina
vasina, sijk
sijk, mós
mós, ohin
ohin, relata
relata, kazu
kazu, infetadu
infetadu, foun
foun, na’in
na’in, iha
iha, timor-leste
timor-leste, ne’ebé
ne’ebé, ho
ho, kondisaun
kondisaun, sintomátiku
sintomátiku, na’in
na’in, ka
ka, enkuantu
enkuantu, rekuperadu
rekuperadu, foun
foun, iha
iha, na’in
na’in, ho
ho, ida
ida, ne’e
ne’e, to’o
to’o, agora
agora, timor-leste
timor-leste, rejista
rejista, hela
hela, kazu
kazu, covid
covid, ativu
ativu, ema
ema, na’in
na’in, no
no, kazu
kazu, mate
mate, hanesan
hanesan, temi
temi, ona
ona, katak
katak, sa’e
sa’e, ona
ona, to’o
to’o, na’in
na’in, dili
dili, setembru
setembru, motorola
motorola, aprezenta
aprezenta, teknolojia
teknolojia, ida
ida, hanaran
hanaran, space
space, charging
charging, ne’ebé
ne’ebé, sira
sira, kria
kria, ho
ho, funsaun
funsaun, atu
atu, karega
karega, bateria
bateria, telemóvel
telemóvel, liuhosi
liuhosi, ár
ár, no
no, la
la, uza
uza, fiu
fiu, kabu
kabu, ruma
ruma, techradar
techradar, com
com, haktuir
haktuir, iha
iha, segunda
segunda, ne’e
ne’e, katak
katak, liuhosi
liuhosi, konta
konta, ofisiál
ofisiál, mídia
mídia, sosiál
sosiál, xína
xína, weibo
weibo, motorola
motorola, publika
publika, deskrisaun
deskrisaun, kona-ba
kona-ba, teknolojia
teknolojia, space
space, charging
charging, ne’ebé
ne’ebé, esplika
esplika, katak
katak, teknolojia
teknolojia, refere
refere, iha
iha, kapasidade
kapasidade, atu
atu, karega
karega, telemóvel
telemóvel, no
no, dispozitivu
dispozitivu, similár
similár, seluk
seluk, tán
tán, nia
nia, bateria
bateria, liuhosi
liuhosi, ár
ár, ho
ho, distánsia
distánsia, entre
entre, metru
metru, seidauk
seidauk, sertifika
sertifika, bainhira
bainhira, loos
loos, mak
mak, motorola
motorola, nia
nia, produtu
produtu, space
space, charging
charging, ne’e
ne’e, sei
sei, fa’an
fa’an, iha
iha, merkadu
merkadu, maibé
maibé, péritu
péritu, ida
ida, ne’ebé
ne’ebé, sira
sira, servisu
servisu, mós
mós, iha
iha, projetu
projetu, refere
refere, fó
fó, sinál
sinál, katak
katak, produtu
produtu, ne’e
ne’e, besik
besik, ona
ona, atu
atu, tama
tama, ba
ba, faze
faze, komersializasaun
komersializasaun, iha
iha, merkadu
merkadu, molok
molok, ne’e
ne’e, iha
iha, tinan
tinan, kotuk
kotuk, xiaomi
xiaomi, mós
mós, aprezenta
aprezenta, uluk
uluk, ona
ona, ninia
ninia, produtu
produtu, ne’ebé
ne’ebé, ho
ho, funsaun
funsaun, hanesan
hanesan, katak
katak, hodi
hodi, karega
karega, dispozitivu
dispozitivu, liuhosi
liuhosi, ár
ár, sein
sein, fiu
fiu, kabu
kabu, motorola
motorola, afirma
afirma, katak
katak, sira-nia
sira-nia, produtu
produtu, space
space, charging
charging, ka
ka, karegamentu
karegamentu, espasiál
espasiál, ne’e
ne’e, bele
bele, karega
karega, dispozitivu
dispozitivu, haat
haat, dala
dala, ida
ida, de’it
de’it, space
space, charging
charging, bele
bele, karega
karega, dispozitivu
dispozitivu, sira
sira, ho
ho, distánsia
distánsia, metru
metru, no
no, iha
iha, área
área, estasaun
estasaun, karegamentu
karegamentu, ne’ebé
ne’ebé, ho
ho, grau
grau, maibé
maibé, tanba
tanba, razaun
razaun, seguransa
seguransa, karegamentu
karegamentu, sei
sei, para
para, wainhira
wainhira, teknolojia
teknolojia, ne’e
ne’e, deteta
deteta, ema
ema, nia
nia, prezensa
prezensa, iha
iha, área
área, estasaun
estasaun, karegamentu
karegamentu, nia
nia, klaran
klaran, laiha
laiha, afirmasaun
afirmasaun, ofisiál
ofisiál, ruma
ruma, kona-ba
kona-ba, ninia
ninia, velosidade
velosidade, karegamentu
karegamentu, bateria
bateria, maibé
maibé, digital
digital, chat
chat, station
station, informa
informa, katak
katak, space
space, charging
charging, iha
iha, kapasidade
kapasidade, karegamentu
karegamentu, máximu
máximu, watt
watt, europa
europa, setembru
setembru, jogadór
jogadór, ne’ebé
ne’ebé, koñesidu
koñesidu, ho
ho, númeru
númeru, uniforme
uniforme, cristiano
cristiano, ronaldo
ronaldo, hatama
hatama, golu
golu, rua
rua, iha
iha, nia
nia, jogu
jogu, dahuluk
dahuluk, ohin
ohin, iha
iha, estádiu
estádiu, old
old, trafford
trafford, hamutuk
hamutuk, ho
ho, klubu
klubu, futeból
futeból, manchester
manchester, united
united, kontra
kontra, newcastle
newcastle, nu’udar
nu’udar, jogu
jogu, premier
premier, league
league, ho
ho, rezultadu
rezultadu, score
score, ikus
ikus, golu
golu, dahuluk
dahuluk, ne’ebé
ne’ebé, jogadór
jogadór, ho
ho, nasionalidade
nasionalidade, portugál
portugál, ne’e
ne’e, hatama
hatama, mak
mak, iha
iha, minutu
minutu, hosi
hosi, tempu
tempu, adisionál
adisionál, iha
iha, jogu
jogu, parte
parte, dahuluk
dahuluk, nune’e
nune’e, manchester
manchester, united
united, lidera
lidera, iha
iha, parte
parte, dahuluk
dahuluk, ho
ho, score
score, tama
tama, ba
ba, parte
parte, daruak
daruak, newscastle
newscastle, konsege
konsege, muda
muda, score
score, ba
ba, liuhosi
liuhosi, nia
nia, jogadór
jogadór, javier
javier, manquillo
manquillo, ne’ebé
ne’ebé, hatama
hatama, ba
ba, rede
rede, manchester
manchester, nian
nian, iha
iha, minutu
minutu, ronaldo
ronaldo, muda
muda, fali
fali, score
score, ba
ba, hafoin
hafoin, hatama
hatama, tán
tán, ida
ida, iha
iha, minutu
minutu, manchester
manchester, nia
nia, golu
golu, rua
rua, seluk
seluk, tuir
tuir, mai
mai, hatama
hatama, hosi
hosi, bruno
bruno, fernandes
fernandes, iha
iha, minutu
minutu, no
no, jesse
jesse, lingard
lingard, iha
iha, minutu
minutu, nune’e
nune’e, score
score, ikus
ikus, ho
ho, ida
ida, ne’e
ne’e, manchester
manchester, united
united, lidera
lidera, hela
hela, klasifikasaun
klasifikasaun, provizóriu
provizóriu, premier
premier, league
league, ho
ho, pontu
pontu, no
no, tuir
tuir, kedas
kedas, mak
mak, chelsea
chelsea, dili
dili, setembru
setembru, sentru
sentru, integradu
integradu, jestaun
jestaun, krize
krize, sijk
sijk, relata
relata, totál
totál, kazu
kazu, infetadu
infetadu, covid
covid, foun
foun, hosi
hosi, teritóriu
teritóriu, nasionál
nasionál, ohin
ohin, hamutuk
hamutuk, ema
ema, na’in
na’in, pasiente
pasiente, rekuperadu
rekuperadu, iha
iha, na’in
na’in, no
no, kazu
kazu, mate
mate, iha
iha, na’in
na’in, hosi
hosi, infetadu
infetadu, foun
foun, ne’e
ne’e, na’in
na’in, ka
ka, mak
mak, simu
simu, ona
ona, vasina
vasina, kontra
kontra, covid
covid, doze
doze, rua
rua, ka
ka, kompletu
kompletu, enkuantu
enkuantu, na’in
na’in, ka
ka, mak
mak, simu
simu, ona
ona, vasina
vasina, doze
doze, dahuluk
dahuluk, númeru
númeru, kazu
kazu, ne’e
ne’e, kompostu
kompostu, hosi
hosi, iha
iha, dili
dili, iha
iha, raeoa
raeoa, iha
iha, lautén
lautén, iha
iha, baukau
baukau, no
no, iha
iha, munisípiu
munisípiu, seluk
seluk, hosi
hosi, totál
totál, kazu
kazu, detetadu
detetadu, foun
foun, ohin
ohin, kazu
kazu, mak
mak, sintomátiku
sintomátiku, hatudu
hatudu, sintoma
sintoma, sijk
sijk, esplika
esplika, iha
iha, nia
nia, komunikadu
komunikadu, imprensa
imprensa, ofisiál
ofisiál, ohin
ohin, nian
nian, hosi
hosi, sijk
sijk, ne’ebé
ne’ebé, sita
sita, mós
mós, koordenadór
koordenadór, forsa-tarefa
forsa-tarefa, ba
ba, prevensaun
prevensaun, no
no, mitigasaun
mitigasaun, surtu
surtu, covid
covid, iha
iha, timor-leste
timor-leste, rui
rui, maria
maria, araújo
araújo, ho
ho, rezultadu
rezultadu, ba
ba, loron
loron, ohin
ohin, nian
nian, oras
oras, ne’e
ne’e, timor-leste
timor-leste, rejista
rejista, kazu
kazu, ativu
ativu, hamutuk
hamutuk, no
no, mate
